cooperative_id,province,district,subdistrict,latitude,longitude,h3,k_any_road,k_non_track,km_any_road,km_non_track,road_band,track_only,m_to_any_road,m_to_made_road,km_to_made_road
88855,PAPUA BARAT,KAB. KAIMANA,Teluk Arguni Atas,-2.87068122,133.87378887,623511502531428351,,,,,> ~5 km / none found,False,10593.934420444826,11563.351733562713,11.56
91713,PAPUA TENGAH,KAB. PUNCAK JAYA,Kiyage,-3.41655646,137.9579852,623511640357306367,,,,,> ~5 km / none found,False,11563.036459684668,11563.036459684668,11.56
15557,GORONTALO,KAB. POHUWATO,Taluditi,0.7497247,121.7693866,623339668227358719,,,,,> ~5 km / none found,False,11321.786193237118,11561.008256103298,11.56
30051,MALUKU,KAB. KEPULAUAN ARU,Pulau-Pulau Aru,-5.58625367,134.3215797,623512252186492927,,,,,> ~5 km / none found,False,11556.548797512658,11556.548797512658,11.56
85061,PAPUA TENGAH,KAB. PUNCAK,Erelmakawia,-4.09942445,137.5776812,623512027942911999,,,,,> ~5 km / none found,False,11555.89352429161,11555.89352429161,11.56
89879,PAPUA,KAB. MAMBERAMO RAYA,Waropen Atas,-2.4064335,137.06667185,623511919319351295,,,,,> ~5 km / none found,False,11545.703964212935,11545.703964212935,11.55
89588,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Okbibab,-4.70912072,140.57467685,623516728255741951,,,,,> ~5 km / none found,False,11543.220201645927,11543.220201645927,11.54
91153,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Kawor,-5.17815801,140.58488048,623516741642190847,,,,,> ~5 km / none found,False,11540.815298041818,11540.815298041818,11.54
41524,ACEH,KAB. ACEH TENGGARA,Darul Hasanah,3.58769379,97.59486134,623274228003209215,,,,,> ~5 km / none found,False,11119.006351036634,11537.781439785176,11.54
68267,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Utara,1.70214606,127.8132017,623530030865973247,,,,,> ~5 km / none found,False,10796.860453070409,11522.821291060327,11.52
88917,PAPUA BARAT DAYA,KAB. TAMBRAUW,Syujak,-0.64212459,132.47619458,623513686781132799,,,,,> ~5 km / none found,False,11519.16624977471,11519.16624977471,11.52
89113,PAPUA BARAT DAYA,KAB. TAMBRAUW,Mpur,-0.6904802,133.14349264,623513676809633791,,,,,> ~5 km / none found,False,11516.724749252948,11516.724749252948,11.52
33719,RIAU,KAB. INDRAGIRI HILIR,Gaung,-0.17944082,102.813174,623276151975641087,,,,,> ~5 km / none found,False,11512.966634459299,11512.966634459299,11.51
72513,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Cengal,-3.49802601,105.7938814,623971386101694463,,,,,> ~5 km / none found,False,11512.758126762572,11512.758126762572,11.51
93526,PAPUA SELATAN,KAB. ASMAT,Kolf Braza,-5.16358229,139.45446413,624256141865648127,,,,,> ~5 km / none found,False,11499.788922559785,11499.788922559785,11.5
73932,KALIMANTAN BARAT,KAB. KAPUAS HULU,Batang Lupar,0.88960698,112.4284604,623338474895933439,,,,,> ~5 km / none found,False,11487.864935847438,11487.864935847438,11.49
91129,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Mofinop,-4.11024029,140.93985004,623516604299968511,,,,,> ~5 km / none found,False,11485.21800881898,11485.21800881898,11.49
65797,KALIMANTAN TENGAH,KAB. BARITO SELATAN,Jenamas,-2.47558997,114.8810286,623337193688399871,10.0,,1.32,,> ~5 km / none found,True,1185.95333407479,11484.606843661693,11.48
83106,PAPUA TENGAH,KAB. PUNCAK,Erelmakawia,-4.08802963,137.5446949,623512027824783359,,,,,> ~5 km / none found,False,11480.02268963902,11480.02268963902,11.48
91678,PAPUA TENGAH,KAB. PUNCAK JAYA,Molanikime,-3.68482308,137.7641629,623511659037163519,,,,,> ~5 km / none found,False,11478.021574865013,11478.021574865013,11.48
88853,PAPUA TENGAH,KAB. PUNCAK JAYA,Gubume,-3.58230813,138.23501545,623511609436143615,,,,,> ~5 km / none found,False,11468.138763157333,11468.138763157333,11.47
49268,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,Busang,0.80870265,116.2064488,623335247384608767,,,,,> ~5 km / none found,False,11464.602292933963,11464.602292933963,11.46
79858,SULAWESI TENGGARA,KAB. KONAWE SELATAN,Laonti,-4.07422546,122.838004,624126148013850623,,,,,> ~5 km / none found,False,8286.226568703065,11462.970913320793,11.46
21587,RIAU,KAB. BENGKALIS,Bandar Laksamana,1.40353186,101.8473552,623275856714170367,,,,,> ~5 km / none found,False,6085.949919356252,11457.649369973184,11.46
72183,JAWA TIMUR,KAB. SUMENEP,"Ra""as",-7.12437091,114.7783038,623989355604443135,,,,,> ~5 km / none found,False,11451.469111615887,11451.469111615887,11.45
89535,PAPUA PEGUNUNGAN,KAB. TOLIKARA,Wari/Taiyeve II,-3.26204931,138.72577207,623511728762224639,,,,,> ~5 km / none found,False,11439.177480524097,11439.177480524097,11.44
92315,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Iwur,-5.17250519,140.89305797,623516690555731967,,,,,> ~5 km / none found,False,11428.203624639662,11428.203624639662,11.43
91004,PAPUA TENGAH,KAB. PANIAI,Paniai Barat,-3.81753755,136.13465542,623511307081121791,,,,,> ~5 km / none found,False,11426.237211459573,11426.237211459573,11.43
67503,MALUKU,KAB. SERAM BAGIAN TIMUR,Teluk Waru,-3.32123546,130.7815722,623514785555021823,,,,,> ~5 km / none found,False,11421.437877659551,11421.437877659551,11.42
91126,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Mofinop,-4.08224718,140.74457965,623516603565572095,,,,,> ~5 km / none found,False,5135.4341325056275,11411.231901978148,11.41
92622,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Iwur,-4.99713925,140.85850131,623516738628583423,,,,,> ~5 km / none found,False,11406.362418903109,11406.362418903109,11.41
92661,PAPUA,KAB. BIAK NUMFOR,Warsa,-6.22367148,139.80852531,624256395293786111,,,,,> ~5 km / none found,False,11403.469787283726,11403.469787283726,11.4
48220,SULAWESI TENGAH,KAB. BANGGAI LAUT,Bokan Kepulauan,-1.90469776,123.6754687,623341392511500287,,,,,> ~5 km / none found,False,11396.996003724475,11396.996003724475,11.4
24949,KALIMANTAN BARAT,KAB. SINTANG,Ambalau,-0.46062791,112.899585,623338666997972991,,,,,> ~5 km / none found,False,8307.886551393342,11396.279360789376,11.4
53637,SULAWESI SELATAN,KAB. LUWU UTARA,Masamba,-2.33736742,120.4495977,624121060708188159,,,,,> ~5 km / none found,False,11396.21031601057,11396.21031601057,11.4
82239,MALUKU,KAB. MALUKU BARAT DAYA,Damer,-7.13528467,128.5510964,624124045201276927,,,,,> ~5 km / none found,False,9951.06210676135,11383.9331100917,11.38
89788,PAPUA,KAB. WAROPEN,Risei Sayati,-2.45467529,136.66021004,623513968926851071,,,,,> ~5 km / none found,False,11383.35825542604,11383.35825542604,11.38
93343,PAPUA SELATAN,KAB. MERAUKE,Sota,-8.21668913,140.90475507,624254516093812735,,,,,> ~5 km / none found,False,10942.768491809931,11378.568197290988,11.38
89444,PAPUA TENGAH,KAB. PUNCAK JAYA,Torere,-3.52917096,138.12844217,623511609854328831,,,,,> ~5 km / none found,False,11375.801837242057,11375.801837242057,11.38
26914,SUMATERA UTARA,KAB. LANGKAT,Bahorok,3.40303717,98.05560899,623274217043460095,,,,,> ~5 km / none found,False,10442.349315546375,11372.71623262218,11.37
82410,MALUKU,KAB. MALUKU TENGAH,Tehoru,-3.21244944,129.4571923,624125358950449151,,,,,> ~5 km / none found,False,10021.779623569371,11370.78119367395,11.37
64401,SULAWESI SELATAN,KAB. LUWU UTARA,Masamba,-2.29229705,120.4050994,624121060660936703,,,,,> ~5 km / none found,False,11370.038346918038,11370.038346918038,11.37
34076,SUMATERA UTARA,KAB. MANDAILING NATAL,Muara Batang Gadis,0.92816311,99.30193774,623276413914841087,,,,,> ~5 km / none found,False,11366.666198841194,11366.666198841194,11.37
51357,SULAWESI TENGAH,KAB. MOROWALI,Menui Kepulauan,-3.32241419,122.4007737,624120804372348927,,,,,> ~5 km / none found,False,11357.149515844061,11357.149515844061,11.36
91260,PAPUA BARAT,KAB. TELUK WONDAMA,Roon,-2.37448594,134.5736852,623511344151592959,,,,,> ~5 km / none found,False,11355.952491596672,11355.952491596672,11.36
69550,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Lolak,0.71206844,123.9763089,623340518725287935,,,,,> ~5 km / none found,False,11354.652536549796,11354.652536549796,11.35
48429,KALIMANTAN TIMUR,KAB. KUTAI BARAT,Mook Manaar Bulatn,0.09541671,115.8588913,623335387230273535,,,,,> ~5 km / none found,False,4741.140779903382,11346.289568614511,11.35
93230,PAPUA PEGUNUNGAN,KAB. NDUGA,Koroptak,-4.3520297,138.3450234,623511865712410623,,,,,> ~5 km / none found,False,11342.749799773672,11342.749799773672,11.34
85736,PAPUA TENGAH,KAB. PUNCAK,Ogamanim,-3.80472272,137.5745546,623511657701048319,22.0,,2.904,,> ~5 km / none found,True,2708.0334116752306,11342.313719375637,11.34
13082,SUMATERA SELATAN,KAB. BANYUASIN,Muara Sugihan,-2.40949817,105.5251615,623969312198754303,,,,,> ~5 km / none found,False,9053.161470299441,11341.971598914135,11.34
25954,KALIMANTAN BARAT,KAB. SINTANG,Serawai,-0.6019705,112.5162018,623338654184800255,,,,,> ~5 km / none found,False,11030.469500272571,11328.95679811596,11.33
15321,KALIMANTAN UTARA,KAB. TANA TIDUNG,Betayau,3.4081184,116.8392661,623338257214963711,,,,,> ~5 km / none found,False,11328.453412001469,11328.453412001469,11.33
88400,PAPUA SELATAN,KAB. ASMAT,Betcbamu,-5.89107098,138.28837147,624256224909230079,,,,,> ~5 km / none found,False,11321.102663513979,11321.102663513979,11.32
89952,PAPUA BARAT DAYA,KAB. TAMBRAUW,Manekar,-0.95224392,133.15720226,623513694941642751,,,,,> ~5 km / none found,False,11320.529179774836,11320.529179774836,11.32
85516,PAPUA,KAB. KEEROM,Towe,-3.95128979,140.93719672,623516588802506751,,,,,> ~5 km / none found,False,11314.731891457972,11314.731891457972,11.31
28580,KALIMANTAN UTARA,KAB. MALINAU,Malinau Selatan Hulu,3.17153504,116.2303335,623337919800705023,,,,,> ~5 km / none found,False,11306.6014850262,11306.6014850262,11.31
5671,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,Ulu Rawas,-2.72859109,102.2176648,623976370989662207,,,,,> ~5 km / none found,False,11305.65960193936,11305.65960193936,11.31
53860,PAPUA,KAB. JAYAPURA,Kaureh,-3.36928063,139.9303001,623516880083058687,,,,,> ~5 km / none found,False,11304.485789068793,11304.485789068793,11.3
18736,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,Tabang,0.9813234,115.4941763,623335502902591487,,,,,> ~5 km / none found,False,5122.289540686651,11295.905427415108,11.3
65990,PAPUA SELATAN,KAB. ASMAT,Agats,-5.43584545,138.2019102,624256211035389951,,,,,> ~5 km / none found,False,11294.198811599801,11294.198811599801,11.29
18613,KALIMANTAN SELATAN,KAB. HULU SUNGAI UTARA,Paminggir,-2.50504073,114.9125341,623337193841262591,,,,,> ~5 km / none found,False,4873.862233993798,11293.45214342227,11.29
27446,MALUKU,KAB. KEPULAUAN ARU,Sir-Sir,-5.54313574,134.5650968,623512233696690175,,,,,> ~5 km / none found,False,11286.145567247422,11286.145567247422,11.29
88346,PAPUA SELATAN,KAB. ASMAT,Aswi,-6.0888653,138.59298412,624256214304063487,,,,,> ~5 km / none found,False,11272.113862856717,11272.113862856717,11.27
91444,PAPUA PEGUNUNGAN,KAB. YALIMO,Welarek,-4.15403179,139.22560716,623511858617810943,,,,,> ~5 km / none found,False,11259.27494340029,11259.27494340029,11.26
5801,ACEH,KAB. BENER MERIAH,Syiah Utama,4.73814144,97.28940379,623279521460518911,,,,,> ~5 km / none found,False,9558.400945268131,11246.624073393372,11.25
88331,PAPUA SELATAN,KAB. MERAUKE,Padua,-7.68720626,138.96453491,624256369371971583,,,,,> ~5 km / none found,False,11225.649261210838,11225.649261210838,11.23
82502,PAPUA BARAT DAYA,KAB. TAMBRAUW,Kwesefo,-0.53845709,132.3230438,623513719012786175,,,,,> ~5 km / none found,False,8911.815009091059,11216.13837040074,11.22
90166,PAPUA TENGAH,KAB. PANIAI,Wegee Muka,-3.91261959,136.58897267,623512071518388223,,,,,> ~5 km / none found,False,9780.314738878391,11208.84856008454,11.21
92782,PAPUA PEGUNUNGAN,KAB. YAHUKIMO,Kayo,-4.36574162,139.11079196,623511854983282687,,,,,> ~5 km / none found,False,11202.552879026936,11202.552879026936,11.2
88222,MALUKU UTARA,KAB. HALMAHERA SELATAN,Gane Barat,-0.60395967,128.02790655,624125445217517567,,,,,> ~5 km / none found,False,9830.91571421727,11202.368251770764,11.2
89840,PAPUA BARAT DAYA,KAB. TAMBRAUW,Kebar Selatan,-0.96843724,133.31090748,623513431349264383,,,,,> ~5 km / none found,False,11200.122377552565,11200.122377552565,11.2
58186,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Sang Tombolang,0.70916219,123.8101033,623340510852644863,,,,,> ~5 km / none found,False,11197.812191576375,11197.812191576375,11.2
92407,PAPUA SELATAN,KAB. MAPPI,Passue,-6.32659632,139.62288161,624255994596229119,,,,,> ~5 km / none found,False,11197.137807859353,11197.137807859353,11.2
85534,MALUKU,KAB. SERAM BAGIAN TIMUR,Siwalalat,-3.23702133,129.9489275,624125368533221375,,,,,> ~5 km / none found,False,11192.022699260247,11192.022699260247,11.19
92357,PAPUA BARAT,KAB. TELUK BINTUNI,Masyeta,-3.82122638,138.09955849,623511606493052927,,,,,> ~5 km / none found,False,11185.540946149382,11185.540946149382,11.19
56845,KALIMANTAN BARAT,KAB. KAPUAS HULU,Selimbau,0.71185788,112.0906809,623338435965714431,,,,,> ~5 km / none found,False,11182.428653192157,11182.428653192157,11.18
66035,SULAWESI TENGAH,KAB. MOROWALI,Bungku Selatan,-3.12795783,122.6114031,624120803047866367,,,,,> ~5 km / none found,False,11177.17285045087,11177.17285045087,11.18
88120,PAPUA BARAT DAYA,KAB. SORONG,Botain,-1.40517406,131.61543081,623514670480392191,,,,,> ~5 km / none found,False,11171.488409190843,11171.488409190843,11.17
89112,PAPUA BARAT DAYA,KAB. SORONG,Bagun,-1.25363976,131.58189564,623514675957792767,13.0,,1.716,,> ~5 km / none found,True,1735.117259122935,11170.248511387059,11.17
67102,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Tulung Selapan,-3.06734545,105.404203,623971347273711615,29.0,,3.828,,> ~5 km / none found,True,3489.7795481885496,11164.746207653294,11.16
67181,MALUKU,KAB. SERAM BAGIAN TIMUR,Pulau Panjang,-3.98993159,131.2202119,623514514214813695,,,,,> ~5 km / none found,False,11160.123034215472,11160.123034215472,11.16
9502,SUMATERA BARAT,KAB. KEPULAUAN MENTAWAI,Siberut Barat Daya,-1.58235322,98.91974687,623974804211564543,16.0,,2.112,,> ~5 km / none found,True,2072.6486308934022,11157.158052140483,11.16
77034,PAPUA BARAT,KAB. FAK FAK,Karas,-3.41380095,132.74495074,623514563061579775,,,,,> ~5 km / none found,False,11148.220075804471,11148.220075804471,11.15
75649,KALIMANTAN UTARA,KAB. NUNUKAN,Lumbis Pansiangan,4.373983,116.3301497,623327673376210943,,,,,> ~5 km / none found,False,7905.961045246089,11144.196145216163,11.14
90534,PAPUA TENGAH,KAB. INTAN JAYA,Ugimba,-3.87355472,137.14513397,623512017504927743,,,,,> ~5 km / none found,False,11141.539665492905,11141.539665492905,11.14
19239,SUMATERA UTARA,KAB. MANDAILING NATAL,Panyabungan Timur,0.82751027,99.79616867,623276684200869887,,,,,> ~5 km / none found,False,10266.4867047473,11132.321020358513,11.13
60096,KALIMANTAN TENGAH,KAB. LAMANDAU,Menthobi Raya,-1.76003683,111.7748677,623972219051376639,,,,,> ~5 km / none found,False,5503.963889224053,11131.638151584479,11.13
89858,PAPUA TENGAH,KAB. PANIAI,Bogabaida,-3.61968574,136.45928041,623512072569290751,,,,,> ~5 km / none found,False,11127.390188705329,11127.390188705329,11.13
84344,PAPUA SELATAN,KAB. ASMAT,Der Koumur,-6.19422367,138.74647452,624256218644742143,,,,,> ~5 km / none found,False,9030.561246980493,11116.587541185763,11.12
93037,PAPUA PEGUNUNGAN,KAB. YAHUKIMO,Kwikma,-4.30133195,139.2153279,623511856611491839,,,,,> ~5 km / none found,False,11112.218032564691,11112.218032564691,11.11
91509,PAPUA PEGUNUNGAN,KAB. NDUGA,Mam,-4.20568985,138.26686889,623511632227893247,,,,,> ~5 km / none found,False,11110.963419709127,11110.963419709127,11.11
53123,PAPUA TENGAH,KAB. MIMIKA,Jita,-4.97569706,137.624018,623511743496749055,,,,,> ~5 km / none found,False,11101.119883365562,11101.119883365562,11.1
91518,PAPUA PEGUNUNGAN,KAB. YALIMO,Welarek,-4.18079439,139.24206692,623511854703247359,,,,,> ~5 km / none found,False,11100.465925031365,11100.465925031365,11.1
90318,PAPUA BARAT,KAB. TELUK BINTUNI,Weriagar,-2.16536172,132.88379306,623514458556661759,,,,,> ~5 km / none found,False,11100.114181138557,11100.114181138557,11.1
89199,PAPUA PEGUNUNGAN,KAB. NDUGA,Koroptak,-4.3477698,138.38289057,623511866362920959,,,,,> ~5 km / none found,False,11097.936511700433,11097.936511700433,11.1
77915,BENGKULU,KAB. KAUR,Nasal,-4.69967103,103.618719,623976429381779455,,,,,> ~5 km / none found,False,10234.682497186805,11080.543751176703,11.08
88865,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat Timur Jauh,-1.42379311,132.82903225,623514709594144767,,,,,> ~5 km / none found,False,11077.328807858206,11077.328807858206,11.08
16765,ACEH,KAB. ACEH TIMUR,Serbajadi,4.42125039,97.4176095,623274207457804287,,,,,> ~5 km / none found,False,11074.408259991746,11074.408259991746,11.07
65888,KALIMANTAN TENGAH,KAB. BARITO SELATAN,Jenamas,-2.46216262,114.8542004,623337194204463103,21.0,,2.772,,> ~5 km / none found,True,2668.4101153789356,11067.53593822171,11.07
91121,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Kiwirok,-4.73611889,140.72539114,623516728782061567,31.0,,4.092,,> ~5 km / none found,True,3776.7462900803685,11066.208369599595,11.07
31619,KALIMANTAN UTARA,KAB. NUNUKAN,Lumbis Pansiangan,4.30781801,116.5283555,623327652840374271,,,,,> ~5 km / none found,False,11063.565643258564,11063.565643258564,11.06
40277,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,Kumai,-2.71673181,111.9458797,623336664786599935,32.0,,4.224,,> ~5 km / none found,True,3805.6178440428566,11062.170964702987,11.06
89515,PAPUA TENGAH,KAB. PUNCAK JAYA,Wanwi,-3.60170722,138.11549203,623511604268728319,,,,,> ~5 km / none found,False,11059.105475452543,11059.105475452543,11.06
88599,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat Timur Jauh,-1.37710665,132.86432031,623514742611476479,,,,,> ~5 km / none found,False,11058.198613022088,11058.198613022088,11.06
83194,MALUKU,KAB. SERAM BAGIAN TIMUR,Siwalalat,-3.25703783,129.9912793,624125368473976831,,,,,> ~5 km / none found,False,10810.900148228473,11056.994408208991,11.06
91148,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Awinbon,-4.98030659,140.44069338,623516746540285951,35.0,,4.62,,> ~5 km / none found,True,4574.0071959289635,11042.789939441456,11.04
85506,PAPUA,KAB. KEEROM,Towe,-4.02108557,140.67053148,623516607325241343,8.0,,1.056,,> ~5 km / none found,True,1041.3174905007952,11040.338434543379,11.04
93713,PAPUA BARAT DAYA,KAB. RAJA AMPAT,Waigeo Utara,-0.18024441,130.98350311,623530327751065599,,,,,> ~5 km / none found,False,11035.663357944502,11035.663357944502,11.04
94133,PAPUA PEGUNUNGAN,KAB. TOLIKARA,Wari/Taiyeve II,-3.36598065,138.58090394,623511647946080255,,,,,> ~5 km / none found,False,11035.619061922087,11035.619061922087,11.04
54914,ACEH,KAB. ACEH TIMUR,Serbajadi,4.27586134,97.44168772,623274209386233855,,,,,> ~5 km / none found,False,11019.158517211896,11019.158517211896,11.02
15748,SUMATERA UTARA,KAB. TAPANULI SELATAN,Sayur Matinggi,1.1228337,99.30338885,623276429506379775,14.0,,1.848,,> ~5 km / none found,True,1948.0940540293864,11016.097406934561,11.02
72372,SULAWESI TENGAH,KAB. MOROWALI,Bahodopi,-2.96134966,122.001966,624120853967568895,,,,,> ~5 km / none found,False,6308.60655112405,11009.763189165322,11.01
73036,GORONTALO,KAB. BOALEMO,Mananggu,0.69287383,122.1691286,623339676772892671,,,,,> ~5 km / none found,False,7225.1685819098675,10998.580034081378,11.0
92339,PAPUA TENGAH,KAB. PANIAI,Dumadama,-2.936255,133.8396329,623511500701204479,,,,,> ~5 km / none found,False,9274.800150712554,10982.124802810114,10.98
48255,ACEH,KAB. ACEH TENGAH,Linge,4.29592401,97.29324426,623279508815937535,,,,,> ~5 km / none found,False,10036.953371954343,10976.90653396429,10.98
61361,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,Cempaga,-2.30935919,113.1166906,623336250011320319,,,,,> ~5 km / none found,False,9861.107528797744,10976.903166283717,10.98
77792,SULAWESI TENGGARA,KAB. MUNA BARAT,Tiworo Utara,-4.57876639,122.2994719,624120966459981823,,,,,> ~5 km / none found,False,10923.81328599843,10957.842540406875,10.96
51171,PAPUA TENGAH,KAB. NABIRE,Moora,-3.08334434,135.5831143,623511067840511999,,,,,> ~5 km / none found,False,10951.739993832869,10951.739993832869,10.95
27042,MALUKU UTARA,KAB. PULAU MOROTAI,Morotai Timur,2.20066286,128.4597943,623530138653360127,,,,,> ~5 km / none found,False,6735.655046318545,10947.271873392314,10.95
85358,PAPUA BARAT,KAB. TELUK BINTUNI,Wamesa,-2.35872868,134.0270942,623511383930372095,,,,,> ~5 km / none found,False,10941.116657625758,10941.116657625758,10.94
92238,PAPUA PEGUNUNGAN,KAB. YAHUKIMO,Hilipuk,-4.5477882,139.39983687,623511824165371903,,,,,> ~5 km / none found,False,10936.103864469515,10936.103864469515,10.94
81250,MALUKU,KAB. SERAM BAGIAN BARAT,Taniwel,-2.9726192,128.5975652,624125306586497023,27.0,,3.564,,> ~5 km / none found,True,3489.8980763829445,10934.375285384465,10.93
91117,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Okbibab,-4.69132365,140.52935822,623516728312004607,,,,,> ~5 km / none found,False,10931.325296148689,10931.325296148689,10.93
6710,BENGKULU,KAB. BENGKULU SELATAN,Kedurang,-4.26948639,103.243045,623976448132349951,,,,,> ~5 km / none found,False,10925.080661940745,10925.080661940745,10.93
93804,PAPUA PEGUNUNGAN,KAB. NDUGA,Kegayem,-4.28865245,138.26801045,623511632041541631,,,,,> ~5 km / none found,False,10924.475779479402,10924.475779479402,10.92
55709,KALIMANTAN TIMUR,KAB. BERAU,Gunung Tabur,2.25323355,117.3481706,623338134709862399,,,,,> ~5 km / none found,False,9610.808731206971,10922.918794563544,10.92
93159,PAPUA PEGUNUNGAN,KAB. YAHUKIMO,Pronggoli,-0.9667241,133.0104621,623513693827792895,,,,,> ~5 km / none found,False,10922.034699019348,10922.034699019348,10.92
91277,PAPUA PEGUNUNGAN,KAB. TOLIKARA,Gundagi,-3.42147559,138.33294776,623511649339736063,,,,,> ~5 km / none found,False,10917.16789372721,10917.16789372721,10.92
88997,PAPUA BARAT,KAB. FAK FAK,Fak-Fak Tengah,-2.89445618,132.45504602,623514363640512511,,,,,> ~5 km / none found,False,8302.271201325733,10905.525045677503,10.91
38861,MALUKU,KAB. KEPULAUAN ARU,Aru Tengah,-6.50505958,134.7012512,623513132724158463,,,,,> ~5 km / none found,False,10902.152752977527,10902.152752977527,10.9
87015,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat,-1.17683081,132.5895387,623514746083639295,,,,,> ~5 km / none found,False,10900.416036413526,10900.416036413526,10.9
90134,PAPUA BARAT DAYA,KAB. TAMBRAUW,Amberbaken,-0.65296731,133.08233951,623513697103020031,,,,,> ~5 km / none found,False,10892.99105484571,10892.99105484571,10.89
88607,PAPUA TENGAH,KAB. PUNCAK JAYA,Molanikime,-3.70989058,137.77208898,623511658971332607,,,,,> ~5 km / none found,False,10887.613679538777,10887.613679538777,10.89
55472,KALIMANTAN TENGAH,KAB. BARITO UTARA,Gunung Purei,-1.1996106,115.7417847,623337183000788991,,,,,> ~5 km / none found,False,9138.162659976277,10875.776135422568,10.88
72895,PAPUA TENGAH,KAB. PUNCAK,Beoga Timur,-3.77921071,137.2842692,623512029410590719,,,,,> ~5 km / none found,False,10868.722632935891,10868.722632935891,10.87
74935,MALUKU UTARA,KAB. HALMAHERA TIMUR,Maba Utara,1.26946401,128.5639474,623530118493470719,,,,,> ~5 km / none found,False,10557.217484117511,10866.166220839108,10.87
91456,PAPUA PEGUNUNGAN,KAB. YALIMO,Welarek,-4.19282666,139.24458931,623511854693842943,,,,,> ~5 km / none found,False,10864.843394511725,10864.843394511725,10.86
27198,PAPUA,KAB. KEPULAUAN YAPEN,Poom,-1.64007036,135.7218433,623511444889829375,,,,,> ~5 km / none found,False,10861.12832432271,10861.12832432271,10.86
70405,MALUKU,KAB. BURU SELATAN,Leksula,-3.56214698,126.3308052,624122657597194239,,,,,> ~5 km / none found,False,10853.794739890503,10853.794739890503,10.85
86228,PAPUA TENGAH,KAB. MIMIKA,Mimika Barat Jauh,-4.37479085,135.27867581,623511201422475263,,,,,> ~5 km / none found,False,10849.945866294793,10849.945866294793,10.85
85709,SUMATERA UTARA,KAB. NIAS BARAT,Sirombu,0.86554272,97.34258784,623281541073272831,21.0,,2.772,,> ~5 km / none found,True,2589.7220657714915,10847.708492008152,10.85
89114,PAPUA BARAT,KAB. KAIMANA,Teluk Arguni Atas,-3.03949377,134.08951836,623511515833761791,,,,,> ~5 km / none found,False,9584.206292281437,10843.892264192416,10.84
85340,PAPUA BARAT DAYA,KAB. RAJA AMPAT,Batanta Selatan,-0.88455829,130.621605,623530436604329983,,,,,> ~5 km / none found,False,6285.001721590122,10842.786280154749,10.84
91030,PAPUA BARAT,KAB. TELUK WONDAMA,Naikere,-3.21673436,134.37017523,623511480797167615,,,,,> ~5 km / none found,False,7369.547165679542,10836.038639573426,10.84
3712,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,Ulu Rawas,-2.81892245,102.4213704,623976294644318207,,,,,> ~5 km / none found,False,10029.822238603103,10832.74818976223,10.83
92806,PAPUA PEGUNUNGAN,KAB. YAHUKIMO,Soba,-4.3190506,139.17379184,623511853180747775,,,,,> ~5 km / none found,False,10819.382692415697,10819.382692415697,10.82
15326,KALIMANTAN UTARA,KAB. MALINAU,Kayan Selatan,1.59226262,114.957312,623335512478482431,,,,,> ~5 km / none found,False,10818.263977878294,10818.263977878294,10.82
92378,PAPUA TENGAH,KAB. PANIAI,Siriwo,-3.60997038,136.08999136,623511307440586751,,,,,> ~5 km / none found,False,10816.754518502285,10816.754518502285,10.82
80259,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo,1.65900751,127.7837123,623530030712586239,,,,,> ~5 km / none found,False,9087.766970706463,10812.477393668149,10.81
93416,PAPUA PEGUNUNGAN,KAB. TOLIKARA,Gundagi,-3.43995896,138.27669844,623511653437865983,,,,,> ~5 km / none found,False,10802.73117418103,10802.73117418103,10.8
70809,KALIMANTAN UTARA,KAB. NUNUKAN,Lumbis Ogong,4.0460939,116.4128967,623327670633005055,,,,,> ~5 km / none found,False,10800.578511634465,10800.578511634465,10.8
88936,PAPUA,KAB. MAMBERAMO RAYA,Waropen Atas,-2.23599528,136.86916113,623513966566473727,,,,,> ~5 km / none found,False,10800.047599563826,10800.047599563826,10.8
