cooperative_id,name,province,district,subdistrict,latitude,longitude
2561,KOPERASI DESA MERAH PUTIH SADU KECAMATAN BTS ULU,SUMATERA SELATAN,KAB. MUSI RAWAS,BTS. Ulu,-3.36460875,103.32689580
2700,KOPERASI DESA MERAH PUTIH GUNUNG KEMBANG BARU,SUMATERA SELATAN,KAB. MUSI RAWAS,BTS. Ulu,-3.43444177,103.20904100
2990,KOPERASI DESA MERAH PUTIH SUKA MAKMUR KECAMATAN BTS ULU,SUMATERA SELATAN,KAB. MUSI RAWAS,BTS. Ulu,-3.49702998,103.38695060
2992,KOPERASI DESA MERAH PUTIH PANGKALAN T LAMA KECAMATAN BTS ULU,SUMATERA SELATAN,KAB. MUSI RAWAS,BTS. Ulu,-3.39957291,103.30257240
3111,KOPERASI DESA MERAH PUTIH TAMBANGAN,SUMATERA SELATAN,KAB. MUSI RAWAS,BTS. Ulu,-3.31729809,103.29455470
23760,KOPERASI DESA MERAH PUTIH TRIJAYA KECAMATAN BTS ULU,SUMATERA SELATAN,KAB. MUSI RAWAS,BTS. Ulu,-3.38678940,103.35782520
1173,KOPERASI DESA MERAH PUTIH DESA DONOREJO,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.33031893,103.20112750
1350,KOPERASI DESA MERAH PUTIH BUMIREJO KECAMATAN JAYALOKA,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.37048660,103.17369110
1728,KOPERASI DESA MERAH PUTIH KERTOSONO KECAMATAN JAYALOKA,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.35755144,103.20938750
1885,KOPERASI DESA MERAH PUTIH NGESTI BOGA I,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.31729498,103.18451160
2075,KOPERASI DESA MERAH PUTIH MARGATANI KECAMATAN JAYALOKA,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.29200370,103.16677320
2312,KOPERASI DESA MERAH PUTIH SUKOWONO KECAMATAN JAYALOKA,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.36286691,103.17206890
2320,KOPERASI DESA MERAH PUTIH GIRIYOSO KECAMATAN JAYALOKA,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.38468747,103.22176410
2360,KOPERASI DESA MERAH PUTIH PURWODADI KECAMATAN JAYALOKA,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.35369338,103.19730130
2635,KOPERASI KELURAHAN MERAH PUTIH MARGA TUNGGAL,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.36555173,103.14037450
2638,KOPERASI DESA MERAH PUTIH SIDODADI KECAMATAN JAYALOKA,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.38950675,103.17177850
2937,KOPERASI DESA MERAH PUTIH NGESTIKARYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.33924346,103.15881800
2939,KOPERASI DESA MERAH PUTIH NGESTIBOGA II,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.35420095,103.25192410
2952,KOPERASI DESA MERAH PUTIH MARGOYOSO KECAMATAN JAYALOKA,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,-3.39137250,103.18950600
1188,KOPERASI DESA MERAH PUTIH MUARA KATI LAMA,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.35003884,103.01906330
1416,KOPERASI DESA MERAH PUTIH RANTAU BINGIN,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.29639849,103.06236200
1532,KOPERASI DESA MERAH PUTIH KEBUR JAYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.39445300,103.05435910
1587,KOPERASI DESA MERAH PUTIH MUARA KATI BARU II,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.31574200,103.05014620
2512,KOPERASI DESA MERAH PUTIH MUARA KATI BARU I,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.32463393,103.09890440
2610,KOPERASI DESA MERAH PUTIH KEBUR KECAMATAN TIANG PUMPUNG KEPUNGUT,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.39414238,103.02268500
2680,KOPERASI DESA MERAH PUTIH BATU BANDUNG KECAMATAN TIANGPUMPUNG KEPUNGUT,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.35556176,103.09220560
2683,KOPERASI DESA MERAH PUTIH SIMPANG GEGAS TEMUAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.26782308,103.07952970
3004,KOPERASI DESA MERAH PUTIH LUBUK BESAR KECAMATAN TIANG PUMPUNG KEPUNGUT,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.39859310,103.12165340
29803,KOPERASI DESA MERAH PUTIH DESA RANTAU SERIK,SUMATERA SELATAN,KAB. MUSI RAWAS,Tiang Pumpung Kepungut,-3.45583432,103.09798120
1298,KOPERASI DESA MERAH PUTIH LUBUK MUDA KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.06585666,103.20973870
1609,KOPERASI DESA MERAH PUTIH KARYA SAKTI KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-2.93381569,103.19077120
1769,KOPERASI DESA MERAH PUTIH MANGAN JAYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.12877019,103.35801110
1797,KOPERASI DESA MERAH PUTIH LUBUK TUA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.02222824,103.17443990
1926,KOPERASI DESA MERAH PUTIH PETRANS JAYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-2.92401700,103.12139630
2210,KOPERASI DESA MERAH PUTIH BINGIN JANGGUT,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-2.99257893,103.27586990
2243,KOPERASI DESA MERAH PUTIH TUGU SEMPURNA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-2.99062031,103.19586580
2245,KOPERASI DESA MERAH PUTIH BELITI JAYA KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-2.96630404,103.15828500
2249,KOPERASI DESA MERAH PUTIH MARGA SAKTI KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-2.95519199,103.22426980
2271,KOPERASI DESA MERAH PUTIH MAMBANG KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.03480348,103.25851490
2307,KOPERASI DESA MERAH PUTIH KARYA MUKTI KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-2.93969156,103.11314890
2319,KOPERASI DESA MERAH PUTIH MEKAR SARI KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.09714660,103.35656950
2333,KOPERASI DESA MERAH PUTIH BINJAI KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.17432099,103.31152100
2357,KOPERASI DESA MERAH PUTIH MANDI AUR,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.08763159,103.17193480
2386,KOPERASI DESA MERAH PUTIH KARYA TELADAN KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.08492713,103.28467900
2397,KOPERASI DESA MERAH PUTIH TEMUAN JAYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.07614322,103.32235060
2413,KOPERASI DESA MERAH PUTIH PULAU PANGGUNG KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.14747988,103.27040770
2456,KOPERASI DESA MERAH PUTIH TANJUNG LAMA KECAMATAN MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.12561112,103.21547680
2473,KOPERASI KELURAHAN MERAH PUTIH MUARA KELINGI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.08288261,103.24345330
2508,KOPERASI DESA MERAH PUTIH SUKAMENANG,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.11377248,103.26187420
2524,KOPERASI DESA MERAH PUTIH TEMUAN SARI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Kelingi,-3.10289476,103.32667790
1488,KOPERASI DESA MERAH PUTIH SUMBER JAYA KECAMATAN SUMBER HARTA,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-3.09755513,102.91940240
1537,KOPERASI DESA MERAH PUTIH SUMBER ASRI KECAMATAN SUMBER HARTA,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-3.08305900,102.94130900
1593,KOPERASI DESA MERAH PUTIH JAMBU REJO,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-3.05745811,102.94471750
1710,KOPERASI DESA MERAH PUTIH MADANG KECAMATAN SUMBER HARTA,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-2.98452525,102.96268580
1761,KOPERASI KELURAHAN MERAH PUTIH SUMBER HARTA KECAMATAN SUMBER HARTA,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-3.10093293,102.93882720
1985,KOPERASI DESA MERAH PUTIH SUKAJAYA KECAMATAN SUMBER HARTA,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-3.04799563,102.96422490
1986,KOPERASI DESA MERAH PUTIH SUMBER SARI KECAMATAN SUMBER HARTA,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-3.07741483,102.97841750
1996,KOPERASI DESA MERAH PUTIH SUKARAMI JAYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-3.01212445,102.94089670
2469,KOPERASI DESA MERAH PUTIH SUKA MAJU KECAMATAN SUMBER HARTA,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-3.08707001,102.95452530
2472,KOPERASI DESA MERAH PUTIH SUKA MULYA KECAMATAN SUMBER HARTA,SUMATERA SELATAN,KAB. MUSI RAWAS,Sumber Harta,-3.06611541,102.96771850
1499,KOPERASI DESA MERAH PUTIH TEGAL REJO KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.22364777,102.94180830
1502,KOPERASI DESA MERAH PUTIH WONOKERTO KECAMATAN TUGUMULYO KABUPATEN MUSI RAWAS,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.17343021,102.92801010
1541,KOPERASI DESA MERAH PUTIH DWIJAYA KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.14415498,102.98181020
1546,KOPERASI DESA MERAH PUTIH DESA TRIKOYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.18973158,102.94923670
1570,KOPERASI DESA MERAH PUTIH SUKOMULYO KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.18622051,102.92082970
1603,KOPERASI DESA MERAH PUTIH TAMBAH ASRI,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.18196132,102.98605560
1620,KOPERASI DESA MERAH PUTIH SURODADI KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.20517037,102.95987170
1641,KOPERASI DESA MERAH PUTIH NAWANGSASI,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.18623558,102.93191060
1683,KOPERASI DESA MERAH PUTIH KALIBENING KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.18791739,102.95598860
1894,KOPERASI DESA MERAH PUTIH TRIWIKATON,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.19691120,102.94558400
1948,KOPERASI DESA MERAH PUTIH MATARAM KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.16343630,102.95276210
2094,KOPERASI DESA MERAH PUTIH SIDOHARJO KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.17458605,102.97327270
2175,KOPERASI DESA MERAH PUTIH DESA WIDODO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.20602674,102.93992230
2178,KOPERASI DESA MERAH PUTIH SITI HARJO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.14781361,102.94681336
2364,KOPERASI DESA MERAH PUTIH WUKIRSARI KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.16400091,102.93708760
2451,KOPERASI DESA MERAH PUTIH WONOREJO KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.16172850,102.99946470
2502,KOPERASI DESA MERAH PUTIH NGADIREJO KECAMATAN TUGUMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.16433368,102.96515220
2616,KOPERASI KELURAHAN MERAH PUTIH B SRIKATON,SUMATERA SELATAN,KAB. MUSI RAWAS,Tugumulyo,-3.19801450,102.94350810
1544,KOPERASI DESA MERAH PUTIH SUKARENA KECAMATAN SUKA KARYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Suka Karya,-6.20000000,106.80000000
1675,KOPERASI DESA MERAH PUTIH SUKOWARNO KECAMATAN SUKAKARYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Suka Karya,-3.25244945,103.15835190
1924,KOPERASI DESA MERAH PUTIH RANTAU ALIH KECAMATAN SUKA KARYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Suka Karya,-3.28220061,103.20524410
1944,KOPERASI DESA MERAH PUTIH BANGUN REJO KECAMATAN SUKA KARYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Suka Karya,-3.24082247,103.17061220
2009,KOPERASI DESA MERAH PUTIH SUGIH WARAS KECAMATAN SUKA KARYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Suka Karya,-3.26705118,103.14184280
2111,KOPERASI DESA MERAH PUTIH CIPTODADI KECAMATAN SUKAKARYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Suka Karya,-3.23528389,103.20209060
2176,KOPERASI DESA MERAH PUTIH CIPTODADI II KECAMATAN SUKAKARYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Suka Karya,-3.19659862,103.20583510
2407,KOPERASI DESA MERAH PUTIH YUDHA KARYA BAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Suka Karya,-3.21428880,103.14956440
1594,KOPERASI DESA MERAH PUTIH DESA PRABUMULIH II,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.84371661,103.33807950
2083,KOPERASI DESA MERAH PUTIH DESA HARAPAN MAKMUR,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-3.38647910,103.45782020
2171,KOPERASI DESA MERAH PUTIH SEMETEH KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.88753720,103.30753150
2202,KOPERASI DESA MERAH PUTIH SINDANG LAYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-3.06358298,103.46275370
2291,KOPERASI KELURAHAN MERAH PUTIH MUARA LAKITAN KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.85749695,103.29095420
2298,KOPERASI DESA MERAH PUTIH DESA TRI ANGGUN JAYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-3.34772809,103.51994510
2321,KOPERASI DESA MERAH PUTIH DESA MARGA BARU,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.80970680,103.12607400
2323,KOPERASI DESA MERAH PUTIH DESA MUKTI KARYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-3.13249267,103.46131190
2330,KOPERASI DESA MERAH PUTIH DESA SEMANGUS KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-3.34137325,103.57746520
2348,KOPERASI DESA MERAH PUTIH DESA PENDINGAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.97590904,103.30474040
2356,KOPERASI DESA MERAH PUTIH DESA PRABUMULIH I,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.80254416,103.28083420
2365,KOPERASI DESA MERAH PUTIH MUARA RENGAS KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.94227212,103.29509310
2370,KOPERASI DESA MERAH PUTIH SUNGAI PINANG KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.95614729,103.38778860
2389,KOPERASI DESA MERAH PUTIH PELITA JAYA KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.79855558,103.20672930
2401,KOPERASI DESA MERAH PUTIH ANYAR KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.97076179,103.34265980
2403,KOPERASI DESA MERAH PUTIH SIDOMULYO KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.80378353,103.16342780
2462,KOPERASI DESA MERAH PUTIH DESA BUMI MAKMUR KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-3.27574016,103.51653380
21135,KOPERASI DESA MERAH PUTIH SEMANGUS BARU KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-3.01938717,103.37016600
21642,KOPERASI DESA MERAH PUTIH DESA PIAN RAYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-3.30025320,103.41627240
24675,KOPERASI DESA MERAH PUTIH DESA LUBUK PANDAN KECAMATAN MUARA LAKITAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Lakitan,-2.87386836,103.22372600
1598,KOPERASI DESA MERAH PUTIH DESA TRISAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.01850742,103.05732610
1908,KOPERASI KELURAHAN MERAH PUTIH MEGANG SAKTI I,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.02927923,103.01486120
2006,KOPERASI DESA MERAH PUTIH JAJARAN BARU KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.98116602,103.00262200
2237,KOPERASI DESA MERAH PUTIH DESA TEGALSARI KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.87583172,103.03028500
2242,KOPERASI DESA MERAH PUTIH MEGANG SAKTI V KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.01081569,103.02806830
2261,KOPERASI DESA MERAH PUTIH JAJARAN BARU II,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.93516393,103.00875270
2286,KOPERASI DESA MERAH PUTIH REJOSARI KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.94781373,102.88660140
2287,KOPERASI DESA MERAH PUTIH MUARA MEGANG,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.92390105,103.05441960
2311,KOPERASI DESA MERAH PUTIH MULYO SARI KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.04261115,103.10909290
2316,KOPERASI DESA MERAH PUTIH MUARA MEGANG I,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.96929128,103.07318010
2317,KOPERASI DESA MERAH PUTIH WONOSARI KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.05730069,103.00251950
2341,KOPERASI DESA MERAH PUTIH MEGANG SAKTI II,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.04693670,103.01630510
2347,KOPERASI DESA MERAH PUTIH MEKAR SARI KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.91383084,102.93169450
2350,KOPERASI DESA MERAH PUTIH DESA PAGAR AYU,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.01491490,103.08245510
2354,KOPERASI DESA MERAH PUTIH MEGANG SAKTI IV,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.08919946,103.04402150
2362,KOPERASI DESA MERAH PUTIH KARYA MULIA KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.95568280,102.91702040
2368,KOPERASI DESA MERAH PUTIH MEGANG SAKTI III,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.05015233,103.07529600
2373,KOPERASI DESA MERAH PUTIH SUMBER REJO KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.03667205,102.98763860
2382,KOPERASI DESA MERAH PUTIH MARGA PUSPITA,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.86195902,103.06725330
2387,KOPERASI DESA MERAH PUTIH CAMPUR SARI KECAMATAN MEGANG SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-2.89897045,102.98401680
2480,KOPERASI KELURAHAN MERAH PUTIH TALANG UBI,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,-3.04786325,103.04577590
1692,KOPERASI DESA MERAH PUTIH SUKAMULYA KECAMATAN TUAH NEGERI,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.18084624,103.18059700
2361,KOPERASI DESA MERAH PUTIH PETUNANG,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.16811255,103.07661340
2363,KOPERASI DESA MERAH PUTIH JAYA TUNGGAL,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.19329568,103.13954230
2394,KOPERASI DESA MERAH PUTIH AIR BELITI KECAMATAN TUAH NEGERI,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.16343511,103.19780280
2617,KOPERASI DESA MERAH PUTIH JAYA BHAKTI KECAMATAN TUAH NEGERI,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.17118762,103.12914100
2694,KOPERASI DESA MERAH PUTIH BANPRES,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.14456130,103.18515310
2754,KOPERASI DESA MERAH PUTIH BAMASCO,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.09712193,103.08359580
2777,KOPERASI DESA MERAH PUTIH LEBAN JAYA KECAMATAN TUAH NEGERI,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.13575624,103.03030990
2851,KOPERASI DESA MERAH PUTIH DARMA SAKTI,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.17128067,103.16523260
2854,KOPERASI DESA MERAH PUTIH REMAYU,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.21043566,103.06898040
2934,KOPERASI DESA MERAH PUTIH LUBUK RUMBAI KECAMATAN TUAH NEGERI,SUMATERA SELATAN,KAB. MUSI RAWAS,Tuah Negeri,-3.12488159,103.13795020
1740,KOPERASI DESA MERAH PUTIH KOSGORO KECAMATAN STL ULU TERAWAS,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.00847360,102.81681130
1984,KOPERASI DESA MERAH PUTIH SUKAMERINDU KECAMATAN STL ULU TERAWAS,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.00394952,102.89164680
1987,KOPERASI DESA MERAH PUTIH SUKARAYA BARU,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.05920536,102.64685940
2032,KOPERASI DESA MERAH PUTIH DESA BABAT,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.08018768,102.86442590
2085,KOPERASI KELURAHAN MERAH PUTIH TERAWAS,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.04617101,102.80419710
2153,KOPERASI DESA MERAH PUTIH SUKA KARYA KECAMATAN STL ULU TERAWAS,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.14556759,102.90134400
2229,KOPERASI DESA MERAH PUTIH PASENAN,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.11226857,102.70366000
2519,KOPERASI DESA MERAH PUTIH SRIMULYO,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.14323494,102.87874830
2735,KOPERASI DESA MERAH PUTIH PADURAKSA KECAMATAN STL ULU TERAWAS,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.06515567,102.90387090
2818,KOPERASI DESA MERAH PUTIH SUKO REJO KECAMATAN STL ULU TERAWAS,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.13933341,102.92873240
2864,KOPERASI DESA MERAH PUTIH SUKARAYA KECAMATAN STL ULU TERAWAS,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.09780610,102.63532750
3067,KOPERASI DESA MERAH PUTIH SUMBER KARYA KECAMATAN STL ULU TERAWAS,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.10097776,102.89431170
3694,KOPERASI DESA MERAH PUTIH SUKAMANA,SUMATERA SELATAN,KAB. MUSI RAWAS,STL Ulu Terawas,-3.02548752,102.85188050
2182,KOPERASI DESA MERAH PUTIH MANA RESMI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Beliti,-3.17227325,103.00953930
2201,KOPERASI DESA MERAH PUTIH AIR LESING,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Beliti,-3.22983716,102.96395230
2550,KOPERASI DESA MERAH PUTIH MUARA BELITI BARU,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Beliti,-3.24393961,103.00607150
2567,KOPERASI DESA MERAH PUTIH AIR SATAN,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Beliti,-3.24845092,102.95659020
2953,KOPERASI DESA MERAH PUTIH BUMI AGUNG KECAMATAN MUARA BELITI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Beliti,-3.19361383,102.99778630
3488,KOPERASI DESA MERAH PUTIH PEDANG,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Beliti,-3.26671379,102.98519460
4097,KOPERASI KELURAHAN MERAH PUTIH PASAR MUARA BELITI,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Beliti,-3.25769109,103.03196350
4340,KOPERASI DESA MERAH PUTIH KETUAN JAYA,SUMATERA SELATAN,KAB. MUSI RAWAS,Muara Beliti,-3.22219188,102.95489130
