cooperative_id,province,district,subdistrict,latitude,longitude,h3_8,own_cell_pop,pop_within_1_4km,pop_within_5_1km,remoteness_band,isolation_score,name,village,land_status,land_surveyor,elevation_m,relief_200m_m,landcover_code,landcover,flag_no_population,flag_implausible_cover,flag_cropland,flag_steep,flag_not_builtup,n_flags,imagery_url
71835,JAMBI,KAB. MUARO JAMBI,Kumpeh,-1.46688668,104.144801,888c8831ebfffff,0.0,1.0,18.0,<500,5,KOPERASI DESA MERAH PUTIH JEBUS KECAMATAN KUMPEH,Jebus,Sedang Diverifikasi,KOPERASI,22.220434188842773,11.410408020019531,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.46688668,104.144801,250m/data=!3m1!1e3"
71844,JAMBI,KAB. MUARO JAMBI,Kumpeh,-1.49660976,104.1398774,888c883035fffff,0.0,1.0,13.0,<500,5,KOPERASI DESA MERAH PUTIH GEDONG KARYA,Gedong Karya,Terverifikasi,Agrinas,25.679460525512695,10.184442520141602,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.49660976,104.1398774,250m/data=!3m1!1e3"
71880,JAMBI,KAB. MUARO JAMBI,Kumpeh,-1.53686824,104.0458522,888c88354bfffff,0.0,1.0,170.0,<500,5,KOPERASI DESA MERAH PUTIH SUNGAI BUNGUR,Sungai Bungur,Sedang Diverifikasi,BUSINESS ASSISTANCE,7.680253028869629,6.63228702545166,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.53686824,104.0458522,250m/data=!3m1!1e3"
71895,JAMBI,KAB. MUARO JAMBI,Kumpeh,-1.60627347,104.173348,888c883259fffff,0.0,1.0,28.0,<500,5,KOPERASI DESA MERAH PUTIH SOGO KECAMATAN KUMPEH,Sogo,Sedang Diverifikasi,BUSINESS ASSISTANCE,28.607707977294922,5.607891082763672,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.60627347,104.173348,250m/data=!3m1!1e3"
86520,JAMBI,KAB. KERINCI,Keliling Danau,-2.27871115,101.3693814,888cd51b0dfffff,0.0,1.0,37.0,<500,5,KOPERASI DESA MERAH PUTIH KOTO TUO PULAU TENGAH,Kt Tuo P. Tengah,Tidak Ada Lahan,,1074.77490234375,54.6181640625,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.27871115,101.3693814,250m/data=!3m1!1e3"
80259,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo,1.65900751,127.7837123,8873942637fffff,0.0,1.0,735.0,500-2k,5,KOPERASI DESA MERAH PUTIH WARI INO,Wari Ino,Tidak Ada Lahan,,580.3582153320312,30.4403076171875,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@1.65900751,127.7837123,250m/data=!3m1!1e3"
79251,MALUKU UTARA,KAB. KEPULAUAN SULA,Mangoli Utara Timur,-1.82220482,126.4293894,88956029c1fffff,0.0,1.0,218.0,<500,5,KOPERASI DESA MERAH PUTIH WAISUM,,,,158.4109649658203,28.699478149414062,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.82220482,126.4293894,250m/data=!3m1!1e3"
28443,MALUKU UTARA,KOTA TIDORE KEPULAUAN,Oba Tengah,0.55628175,127.7075868,8873905511fffff,0.0,1.0,30.0,<500,5,KOPERASI KELURAHAN MERAH PUTIH AKELAMO,Akelamo,Terverifikasi,KOPERASI,818.177978515625,48.82452392578125,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@0.55628175,127.7075868,250m/data=!3m1!1e3"
86984,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat Selatan,-1.54537947,132.5731482,8872b50557fffff,0.0,1.0,23.0,<500,5,KOPERASI DESA MERAH PUTIH SAME RAKATOR,Same Rakator,Sedang Diverifikasi,BUSINESS ASSISTANCE,184.2445068359375,31.478118896484375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.54537947,132.5731482,250m/data=!3m1!1e3"
89227,PAPUA BARAT DAYA,KAB. MAYBRAT,Mare Selatan,-1.07107368,132.23532343,8872b58261fffff,0.0,1.0,884.0,500-2k,5,KOPERASI DESA MERAH PUTIH KAMPUNG SENI,,,,363.09967041015625,33.71240234375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.07107368,132.23532343,250m/data=!3m1!1e3"
89794,PAPUA BARAT DAYA,KAB. MAYBRAT,Mare Selatan,-1.07525542,132.29807208,8872b582e9fffff,0.0,1.0,766.0,500-2k,5,KOPERASI DESA MERAH PUTIH OSSOM,,,,445.6046142578125,34.045989990234375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.07525542,132.29807208,250m/data=!3m1!1e3"
88685,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat Timur Selatan,-1.81016132,132.58461134,8872b57721fffff,0.0,1.0,143.0,<500,5,KOPERASI DESA MERAH PUTIH KAMPUNG WARBA,Warba,Sedang Diverifikasi,KOPERASI,74.12468719482422,23.154701232910156,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.81016132,132.58461134,250m/data=!3m1!1e3"
89161,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat Timur Selatan,-1.71917096,132.5493047,8872b50dc5fffff,0.0,1.0,24.0,<500,5,KOPERASI DESA MERAH PUTIH KAMPUNG MAKIRI,Makiri,Sedang Diverifikasi,KOPERASI,77.15281677246094,18.20379638671875,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.71917096,132.5493047,250m/data=!3m1!1e3"
87509,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat Timur Tengah,-1.1705706,132.64168976,8872b5a341fffff,0.0,1.0,36.0,<500,5,KOPERASI DESA MERAH PUTIH KAMPUNG TIAM,Tiam,Sedang Diverifikasi,KOPERASI,610.21484375,44.96380615234375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.1705706,132.64168976,250m/data=!3m1!1e3"
90197,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat Timur,-1.41932974,132.72709979,8872b53245fffff,0.0,1.0,508.0,500-2k,5,KOPERASI DESA MERAH PUTIH KAMPUNG AITREM,Aitrem,Sedang Diverifikasi,KOPERASI,134.5739288330078,29.53247833251953,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.41932974,132.72709979,250m/data=!3m1!1e3"
87306,PAPUA BARAT DAYA,KAB. SORONG,Makbon,-0.79915227,131.6293053,88739b0805fffff,0.0,1.0,882.0,500-2k,5,KOPERASI DESA MERAH PUTIH MALAUMKARTA,,,,107.55134582519531,15.370620727539062,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.79915227,131.6293053,250m/data=!3m1!1e3"
89043,PAPUA BARAT DAYA,KAB. SORONG,Sunook,-0.96398042,132.18071175,8872b59233fffff,0.0,1.0,570.0,500-2k,5,KOPERASI DESA MERAH PUTIH SULYA,,,,229.7972412109375,25.974929809570312,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.96398042,132.18071175,250m/data=!3m1!1e3"
88120,PAPUA BARAT DAYA,KAB. SORONG,Botain,-1.40517406,131.61543081,8872b4a0e3fffff,0.0,1.0,42.0,<500,5,KOPERASI DESA MERAH PUTIH SABAKE,Sabake,Tidak Ada Lahan,,22.365570068359375,25.07889747619629,95.0,Mangrove,True,True,False,False,True,3,"https://www.google.com/maps/@-1.40517406,131.61543081,250m/data=!3m1!1e3"
90024,PAPUA BARAT DAYA,KAB. SORONG,Klayili,-0.88392901,131.51018534,88739b5595fffff,0.0,1.0,583.0,500-2k,5,KOPERASI DESA MERAH PUTIH KWAKEIK,,,,84.91177368164062,11.639350891113281,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.88392901,131.51018534,250m/data=!3m1!1e3"
89993,PAPUA BARAT DAYA,KAB. SORONG,Maudus,-0.98993637,132.12050572,8872b59303fffff,0.0,1.0,359.0,<500,5,KOPERASI DESA MERAH PUTIH KAMUYAR,,,,175.85723876953125,14.759719848632812,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.98993637,132.12050572,250m/data=!3m1!1e3"
89889,PAPUA BARAT DAYA,KAB. SORONG,Salawati Selatan,-1.16522762,130.94654353,8872b49345fffff,0.0,1.0,155.0,<500,5,KOPERASI DESA MERAH PUTIH KOTLOL,,,,43.101715087890625,23.376590728759766,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.16522762,130.94654353,250m/data=!3m1!1e3"
86455,PAPUA BARAT DAYA,KAB. RAJA AMPAT,Salawati Tengah,-1.07572533,130.8953741,88739a2959fffff,0.0,1.0,60.0,<500,5,KOPERASI DESA MERAH PUTIH WAILABU,Wailabu,Sedang Diverifikasi,BUSINESS ASSISTANCE,57.32134246826172,31.246845245361328,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.07572533,130.8953741,250m/data=!3m1!1e3"
87734,PAPUA BARAT DAYA,KAB. RAJA AMPAT,Misool (Misool Utara),-1.74718723,130.10260988,88956912b1fffff,0.0,1.0,441.0,<500,5,KOPERASI DESA MERAH PUTIH ATKARI,,,,159.15225219726562,27.3975830078125,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.74718723,130.10260988,250m/data=!3m1!1e3"
92925,PAPUA BARAT DAYA,KAB. RAJA AMPAT,Waigeo Barat,-0.13313498,130.51971902,88739859cbfffff,0.0,1.0,11.0,<500,5,KOPERASI DESA MERAH PUTIH SALIO,Saleo,Tidak Ada Lahan,,224.09352111816406,50.5438232421875,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.13313498,130.51971902,250m/data=!3m1!1e3"
93711,PAPUA BARAT DAYA,KAB. RAJA AMPAT,Waigeo Barat,-0.24080831,130.55506538,8873984b23fffff,0.0,1.0,17.0,<500,5,KOPERASI DESA MERAH PUTIH KAMPUNG WAISILIP,Waisilip,Tidak Ada Lahan,,344.77972412109375,45.11895751953125,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.24080831,130.55506538,250m/data=!3m1!1e3"
93713,PAPUA BARAT DAYA,KAB. RAJA AMPAT,Waigeo Utara,-0.18024441,130.98350311,88739878c5fffff,0.0,1.0,25.0,<500,5,KOPERASI DESA MERAH PUTIH BONSAYOR,Bonsayor,Sedang Diverifikasi,BUSINESS ASSISTANCE,147.19468688964844,30.2589111328125,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.18024441,130.98350311,250m/data=!3m1!1e3"
88465,PAPUA BARAT DAYA,KAB. SORONG SELATAN,Kais Darat,-1.7720628,132.33869387,8872b50927fffff,0.0,1.0,823.0,500-2k,5,KOPERASI DESA MERAH PUTIH KAMPUNG MAKARORO,,,,29.471263885498047,16.806854248046875,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.7720628,132.33869387,250m/data=!3m1!1e3"
91244,PAPUA BARAT DAYA,KAB. SORONG SELATAN,Matemani,-2.00179059,132.22850042,8872b54f17fffff,0.0,1.0,997.0,500-2k,5,KOPERASI DESA MERAH PUTIH KAMPUNG BEDARE,,,,19.533132553100586,11.043987274169922,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.00179059,132.22850042,250m/data=!3m1!1e3"
39794,PAPUA TENGAH,KAB. NABIRE,Yaur,-3.40082938,134.9822326,88728046cdfffff,0.0,1.0,143.0,<500,5,KOPERASI DESA MERAH PUTIH KAMPUNG AKUDIOMI,Akudiomi,Tidak Ada Lahan,,234.07382202148438,51.480804443359375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-3.40082938,134.9822326,250m/data=!3m1!1e3"
44798,PAPUA TENGAH,KAB. NABIRE,Siriwo,-3.08287272,136.2759852,8872810f09fffff,0.0,1.0,414.0,<500,5,KOPERASI DESA MERAH PUTIH KAMPUNG AIBORE,,,,51.40230178833008,13.749752044677734,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-3.08287272,136.2759852,250m/data=!3m1!1e3"
64914,KALIMANTAN SELATAN,KAB. TABALONG,Muara Uya,-1.52532829,115.6161039,88689c21d5fffff,0.0,1.0,56.0,<500,5,KOPERASI DESA MERAH PUTIH SALIKUNG,Salikung,Tidak Ada Lahan,,208.75619506835938,53.44677734375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.52532829,115.6161039,250m/data=!3m1!1e3"
90460,PAPUA,KAB. JAYAPURA,Unurum Guay,-2.65288367,139.65010311,8872f246d3fffff,0.0,1.0,14.0,<500,5,KOPERASI DESA MERAH PUTIH GURYAD,Guryard,Sedang Diverifikasi,KEMENTERIAN KESEHATAN,281.6613464355469,57.029144287109375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.65288367,139.65010311,250m/data=!3m1!1e3"
90341,PAPUA,KAB. WAROPEN,Soyoi Mambai,-2.42243957,136.5847688,887281b617fffff,0.0,1.0,293.0,<500,5,KOPERASI DESA MERAH PUTIH SINABO,Sinabo,Sedang Diverifikasi,BUSINESS ASSISTANCE,102.19763946533203,26.477279663085938,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.42243957,136.5847688,250m/data=!3m1!1e3"
89774,PAPUA,KAB. SARMI,Pantai Barat,-1.78699157,138.44060877,8872ab25d7fffff,0.0,1.0,882.0,500-2k,5,KOPERASI DESA MERAH PUTIH WEBRO,Webro,Sedang Diverifikasi,KOPERASI,17.43376922607422,8.134232521057129,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.78699157,138.44060877,250m/data=!3m1!1e3"
90731,PAPUA,KAB. SARMI,Tor Atas,-2.14127216,138.8991003,88728db5c1fffff,0.0,1.0,793.0,500-2k,5,KOPERASI DESA MERAH PUTIH KONDERJAN,,,,51.27287292480469,6.958896636962891,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.14127216,138.8991003,250m/data=!3m1!1e3"
90347,PAPUA,KAB. MAMBERAMO RAYA,Sawai,-1.83611427,137.2000974,8872aa34a1fffff,0.0,1.0,487.0,<500,5,KOPERASI DESA MERAH PUTIH RAPAMEREI,,,,21.853641510009766,17.81842803955078,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.83611427,137.2000974,250m/data=!3m1!1e3"
88798,PAPUA,KAB. MAMBERAMO RAYA,Mamberamo Hilir,-1.9206094,138.10077097,8872ab2b61fffff,0.0,1.0,61.0,<500,5,KOPERASI DESA MERAH PUTIH SUASESO,,,,40.985252380371094,19.79107666015625,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.9206094,138.10077097,250m/data=!3m1!1e3"
88936,PAPUA,KAB. MAMBERAMO RAYA,Waropen Atas,-2.23599528,136.86916113,8872aa629bfffff,0.0,1.0,678.0,500-2k,5,KOPERASI DESA MERAH PUTIH NADOFOAI,Nadofoai,Sedang Diverifikasi,KOPERASI,17.2723388671875,27.435216903686523,80.0,Water,True,True,False,False,True,3,"https://www.google.com/maps/@-2.23599528,136.86916113,250m/data=!3m1!1e3"
89589,PAPUA,KAB. MAMBERAMO RAYA,Waropen Atas,-2.24682226,137.22960568,88728c954dfffff,0.0,1.0,992.0,500-2k,5,KOPERASI DESA MERAH PUTIH BENSOR,Bensor,Sedang Diverifikasi,KOPERASI,69.95812225341797,51.171077728271484,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.24682226,137.22960568,250m/data=!3m1!1e3"
89062,PAPUA,KAB. MAMBERAMO RAYA,Mamberamo Tengah Timur,-2.81456896,137.93219181,88728c2709fffff,0.0,1.0,405.0,<500,5,KOPERASI DESA MERAH PUTIH OBOGOI,Obogoi,Sedang Diverifikasi,KOPERASI,121.8256607055664,21.891036987304688,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.81456896,137.93219181,250m/data=!3m1!1e3"
89441,PAPUA,KAB. MAMBERAMO RAYA,Mamberamo Tengah Timur,-2.71407739,137.6191219,88728c0695fffff,0.0,1.0,115.0,<500,5,KOPERASI DESA MERAH PUTIH WAKEYADI,,,,250.74847412109375,48.29747009277344,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.71407739,137.6191219,250m/data=!3m1!1e3"
89752,PAPUA,KAB. MAMBERAMO RAYA,Mamberamo Tengah Timur,-2.78844938,137.74298595,88728c3181fffff,0.0,1.0,160.0,<500,5,KOPERASI DESA MERAH PUTIH BIRI,,,,198.75453186035156,43.395477294921875,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.78844938,137.74298595,250m/data=!3m1!1e3"
84817,PAPUA BARAT,KAB. TELUK BINTUNI,Wamesa,-2.16657355,134.0162286,887284c731fffff,0.0,1.0,3.0,<500,5,KOPERASI DESA MERAH PUTIH YAKATI,,,,75.72216033935547,39.23345184326172,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.16657355,134.0162286,250m/data=!3m1!1e3"
91486,PAPUA BARAT,KAB. TELUK BINTUNI,Tembuni,-2.05629805,133.28450961,8872b1ba55fffff,0.0,1.0,12.0,<500,5,KOPERASI DESA MERAH PUTIH TEMBUNI,,,,26.336532592773438,9.598369598388672,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.05629805,133.28450961,250m/data=!3m1!1e3"
71833,PAPUA BARAT,KAB. TELUK BINTUNI,Manimeri,-1.94416743,133.8786248,8872a26dd5fffff,0.0,1.0,343.0,<500,5,KOPERASI DESA MERAH PUTIH KORANO JAYA,Korano Jaya,Terverifikasi,KOPERASI,202.13623046875,17.517242431640625,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.94416743,133.8786248,250m/data=!3m1!1e3"
93447,PAPUA BARAT,KAB. TELUK BINTUNI,Kuri,-2.80375843,134.16956719,8872844dadfffff,0.0,1.0,83.0,<500,5,KOPERASI KELURAHAN MERAH PUTIH OBO,Obo,Tidak Ada Lahan,,190.05516052246094,12.17608642578125,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.80375843,134.16956719,250m/data=!3m1!1e3"
78394,PAPUA BARAT,KAB. TELUK BINTUNI,Aroba,-2.87108209,133.278888,8872b16149fffff,0.0,1.0,65.0,<500,5,KOPERASI DESA MERAH PUTIH AROBA,Aroba,Sedang Diverifikasi,KOPERASI,92.06968688964844,12.055839538574219,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.87108209,133.278888,250m/data=!3m1!1e3"
84026,PAPUA BARAT,KAB. TELUK BINTUNI,Dataran Beimes,-1.79640886,133.7064321,8872a2615dfffff,0.0,1.0,21.0,<500,5,KOPERASI KELURAHAN MERAH PUTIH UGDOHOP,,,,438.6777648925781,38.22149658203125,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.79640886,133.7064321,250m/data=!3m1!1e3"
93571,PAPUA BARAT,KAB. TELUK BINTUNI,Dataran Beimes,-1.61646818,133.57065413,8872a27309fffff,0.0,1.0,585.0,500-2k,5,KOPERASI KELURAHAN MERAH PUTIH HUSS,,,,220.96055603027344,23.173385620117188,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.61646818,133.57065413,250m/data=!3m1!1e3"
83870,PAPUA BARAT,KAB. TELUK BINTUNI,Kamundan,-2.08706057,132.7277092,8872b56c17fffff,0.0,1.0,20.0,<500,5,KOPERASI DESA MERAH PUTIH KENARA,,,,11.643967628479004,4.01632022857666,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.08706057,132.7277092,250m/data=!3m1!1e3"
91753,PAPUA BARAT,KAB. TELUK BINTUNI,Kamundan,-2.22612459,132.7469849,8872b1d723fffff,0.0,1.0,901.0,500-2k,5,KOPERASI DESA MERAH PUTIH KALITAMI I,,,,15.816322326660156,6.815871238708496,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.22612459,132.7469849,250m/data=!3m1!1e3"
85739,PAPUA BARAT,KAB. TELUK BINTUNI,Moskona Utara,-1.48873725,133.0372911,8872a2c963fffff,0.0,1.0,99.0,<500,5,KOPERASI DESA MERAH PUTIH MOSUM,Mosum,Tidak Ada Lahan,,571.5960693359375,47.00726318359375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.48873725,133.0372911,250m/data=!3m1!1e3"
89109,PAPUA BARAT,KAB. TELUK BINTUNI,Moskona Utara,-1.42046433,132.97224448,8872b53687fffff,0.0,1.0,473.0,<500,5,KOPERASI DESA MERAH PUTIH MOYEBA,Moyeba,Sedang Diverifikasi,KOPERASI,829.1798095703125,28.039306640625,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.42046433,132.97224448,250m/data=!3m1!1e3"
93570,PAPUA BARAT,KAB. TELUK BINTUNI,Aranday,-2.02680103,133.13192225,8872b18549fffff,0.0,1.0,188.0,<500,5,KOPERASI DESA MERAH PUTIH KAMPUNG BARU ARANDAY,Kampung Baru,Tidak Ada Lahan,,22.466962814331055,4.18684196472168,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.02680103,133.13192225,250m/data=!3m1!1e3"
88535,PAPUA BARAT,KAB. TELUK BINTUNI,Merdey,-1.69615408,133.31611795,8872a24003fffff,0.0,1.0,78.0,<500,5,KOPERASI DESA MERAH PUTIH MERDEY,,,,198.7565155029297,52.62791442871094,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.69615408,133.31611795,250m/data=!3m1!1e3"
91563,PAPUA BARAT,KAB. TELUK BINTUNI,Merdey,-1.46671398,133.31694787,8872a2cd93fffff,0.0,1.0,330.0,<500,5,KOPERASI DESA MERAH PUTIH MOGROMUS,,,,676.6031494140625,57.3702392578125,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.46671398,133.31694787,250m/data=!3m1!1e3"
89828,PAPUA BARAT,KAB. TELUK BINTUNI,Weriagar,-2.01267619,132.83290401,8872b19a29fffff,0.0,1.0,9.0,<500,5,KOPERASI DESA MERAH PUTIH WERIAGAR UTARA,Weriagar Utara,Sedang Diverifikasi,KOPERASI,16.937435150146484,3.353517532348633,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.01267619,132.83290401,250m/data=!3m1!1e3"
91028,PAPUA BARAT,KAB. TELUK WONDAMA,Naikere,-3.16104625,134.46339391,887280d917fffff,0.0,1.0,794.0,500-2k,5,KOPERASI DESA MERAH PUTIH SARARTI,,,,149.6196746826172,22.816452026367188,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-3.16104625,134.46339391,250m/data=!3m1!1e3"
83324,PAPUA BARAT,KAB. FAK FAK,Fakfak Timur Tengah,-2.89646638,132.53120098,8872b02d21fffff,0.0,1.0,21.0,<500,5,KOPERASI DESA MERAH PUTIH WAYATI BARAT,,,,975.0040893554688,57.98577880859375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.89646638,132.53120098,250m/data=!3m1!1e3"
84941,PAPUA BARAT,KAB. FAK FAK,Fakfak Timur Tengah,-2.96662216,132.6020079,8872b3972dfffff,0.0,1.0,10.0,<500,5,KOPERASI DESA MERAH PUTIH WAMBAR TIMUR,,,,757.3554077148438,32.12982177734375,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.96662216,132.6020079,250m/data=!3m1!1e3"
88866,PAPUA BARAT,KAB. KAIMANA,Kaimana,-3.54000948,134.02876091,8872860de5fffff,0.0,1.0,648.0,500-2k,5,KOPERASI DESA MERAH PUTIH WERUA,,,,702.2764282226562,36.351806640625,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-3.54000948,134.02876091,250m/data=!3m1!1e3"
89295,PAPUA BARAT,KAB. KAIMANA,Buruway,-3.70577729,133.33142106,8872b32c51fffff,0.0,1.0,574.0,500-2k,5,KOPERASI DESA MERAH PUTIH YARONA,,,,33.698333740234375,16.07689666748047,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-3.70577729,133.33142106,250m/data=!3m1!1e3"
64528,BENGKULU,KAB. BENGKULU UTARA,Napal Putih,-3.02281743,101.975348,888cf30127fffff,0.0,2.0,352.0,<500,5,KOPERASI DESA MERAH PUTIH LEBONG TANDAI,Lebong Tandai,Sedang Diverifikasi,KOPERASI,407.8460388183594,42.105712890625,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-3.02281743,101.975348,250m/data=!3m1!1e3"
33296,KALIMANTAN BARAT,KAB. KETAPANG,Kendawangan,-2.8243994,110.4237834,888cb5ca85fffff,0.0,2.0,72.0,<500,5,KOPERASI DESA MERAH PUTIH PEMBEDILAN,Pembedilan,Terverifikasi,Agrinas,15.666912078857422,11.547298431396484,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-2.8243994,110.4237834,250m/data=!3m1!1e3"
71242,KALIMANTAN BARAT,KAB. KETAPANG,Jelai Hulu,-1.79262472,110.8811859,888cb0d9c1fffff,0.0,2.0,423.0,<500,5,KOPERASI DESA MERAH PUTIH LIMPANG KECAMATAN JELAI HULU,Limpang,Tidak Ada Lahan,,103.13953399658203,15.771072387695312,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-1.79262472,110.8811859,250m/data=!3m1!1e3"
16196,KALIMANTAN BARAT,KAB. KETAPANG,Simpang Dua,-0.78328744,110.1701752,888cb22767fffff,0.0,2.0,289.0,<500,5,KOPERASI DESA MERAH PUTIH KAMPAR SEBOMBAN,Kampar Sebomban,Tidak Ada Lahan,,30.752452850341797,11.144716262817383,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.78328744,110.1701752,250m/data=!3m1!1e3"
17154,KALIMANTAN BARAT,KAB. KAPUAS HULU,Embaloh Hulu,1.20225414,112.6677739,8868b56ec7fffff,0.0,2.0,723.0,500-2k,5,KOPERASI DESA MERAH PUTIH RANTAU PRAPAT,Rantau Prapat,Terverifikasi,Agrinas,262.0422668457031,57.67808532714844,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@1.20225414,112.6677739,250m/data=!3m1!1e3"
83957,KALIMANTAN BARAT,KAB. KAPUAS HULU,Badau,0.9266586,112.0208323,8868b08531fffff,0.0,2.0,688.0,500-2k,5,KOPERASI DESA MERAH PUTIH PULAU MAJANG,Pulau Majang,Sedang Diverifikasi,KOPERASI,17.5,3.0612354278564453,80.0,Water,True,True,False,False,True,3,"https://www.google.com/maps/@0.9266586,112.0208323,250m/data=!3m1!1e3"
24949,KALIMANTAN BARAT,KAB. SINTANG,Ambalau,-0.46062791,112.899585,8868b37099fffff,0.0,2.0,55.0,<500,5,KOPERASI DESA MERAH PUTIH BUNTUT SABON,,,,0.0,0.0,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.46062791,112.899585,250m/data=!3m1!1e3"
28638,KALIMANTAN BARAT,KAB. SINTANG,Ambalau,-0.28537921,113.1235545,8868b32147fffff,0.0,2.0,77.0,<500,5,KOPERASI DESA MERAH PUTIH NANGA PAHANGAN,,,,0.0,0.0,10.0,Tree cover,True,True,False,False,True,3,"https://www.google.com/maps/@-0.28537921,113.1235545,250m/data=!3m1!1e3"
