cooperative_id,name,province,district,subdistrict,latitude,longitude,type,n_at_coord
30076,KOPERASI DESA MERAH PUTIH SELENGEN,NUSA TENGGARA BARAT,KAB. LOMBOK UTARA,Kayangan,-8.38837408,116.3661395,exact_duplicate_coordinate,2
30917,KOPERASI DESA MERAH PUTIH SYARIAH GUNUNG MUSARA KECAMATAN BENER KELIPAH,ACEH,KAB. BENER MERIAH,Bener Kelipah,4.77371793,96.91734684,exact_duplicate_coordinate,2
31546,KOPERASI KELURAHAN MERAH PUTIH LALENG BATA,SULAWESI SELATAN,KAB. PINRANG,Paleteang,-3.78550365,119.6679922,exact_duplicate_coordinate,2
31567,KOPERASI KELURAHAN MERAH PUTIH MANARANG,SULAWESI SELATAN,KAB. PINRANG,Mattiro Bulu,-3.84359594,119.6527558,exact_duplicate_coordinate,2
31571,KOPERASI DESA MERAH PUTIH DESA MANGELORENG,SULAWESI SELATAN,KAB. MAROS,Bantimurung,-4.98351927,119.641816,exact_duplicate_coordinate,2
31632,KOPERASI DESA MERAH PUTIH RANOWILA,SULAWESI TENGGARA,KAB. KONAWE SELATAN,Wolasi,-4.10892192,122.5181103,exact_duplicate_coordinate,2
32097,KOPERASI DESA MERAH PUTIH SUNGAI TOMAN KECAMATAN SALATIGA,KALIMANTAN BARAT,KAB. SAMBAS,Salatiga,1.12242215,109.0394219,exact_duplicate_coordinate,2
32451,KOPERASI DESA MERAH PUTIH IWUL KECAMATAN PARUNG,JAWA BARAT,KAB. BOGOR,Parung,-6.42827029,106.7291248,exact_duplicate_coordinate,2
32573,KOPERASI DESA MERAH PUTIH LOMBANG TIMUR,SULAWESI BARAT,KAB. MAJENE,Malunda,-2.98417328,118.8699768,exact_duplicate_coordinate,2
33111,KOPERASI KELURAHAN MERAH PUTIH KARANG KECAMATAN SLOGOHIMO KABUPATEN WONOGIRI,JAWA TENGAH,KAB. WONOGIRI,Slogohimo,-7.79748987,111.176055,exact_duplicate_coordinate,2
33264,KOPERASI DESA MERAH PUTIH WELU KECAMATAN CIBAL,NUSA TENGGARA TIMUR,KAB. MANGGARAI,Cibal,-8.52031073,120.5189534,exact_duplicate_coordinate,2
33273,KOPERASI DESA MERAH PUTIH KALIANYAR KECAMATAN PANGURAGAN,JAWA BARAT,KAB. CIREBON,Panguragan,-6.60704594,108.471633,exact_duplicate_coordinate,2
33379,KOPERASI DESA MERAH PUTIH SYARIAH RUMPI,ACEH,KAB. GAYO LUES,Terangun,4.07891957,97.05467944,exact_duplicate_coordinate,2
33406,KOPERASI KELURAHAN MERAH PUTIH PEMATANG GAJAH KECAMATAN JAMBI LUAR KOTA,JAMBI,KAB. MUARO JAMBI,Jambi Luar Kota,-1.64203418,103.510488,exact_duplicate_coordinate,2
33742,KOPERASI DESA MERAH PUTIH LUBUK MAYAN,JAMBI,KAB. BUNGO,Rantau Pandan,-1.61554002,101.9998165,exact_duplicate_coordinate,2
34287,KOPERASI KELURAHAN MERAH PUTIH MAHAKERET TIMUR KECAMATAN WENANG,SULAWESI UTARA,KOTA MANADO,Wenang,1.48457005,124.8437036,exact_duplicate_coordinate,2
35116,KOPERASI DESA MERAH PUTIH PERESAK,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,Narmada,-8.59374988,116.2151459,exact_duplicate_coordinate,2
35126,KOPERASI DESA MERAH PUTIH MEDANA KECAMATAN TANJUNG,NUSA TENGGARA BARAT,KAB. LOMBOK UTARA,Tanjung,-8.38351849,116.1346719,exact_duplicate_coordinate,2
35317,KOPERASI DESA MERAH PUTIH BONEA TIMUR,SULAWESI SELATAN,KAB. KEPULAUAN SELAYAR,Bontomanai,-6.04732765,120.5386134,exact_duplicate_coordinate,2
35417,KOPERASI DESA MERAH PUTIH PASIRJAKSA KECAMATAN KORONCONG,BANTEN,KAB. PANDEGLANG,Koroncong,-6.3215021,106.1428991,exact_duplicate_coordinate,2
35419,KOPERASI DESA MERAH PUTIH PAMEUNGPEUK,JAWA BARAT,KAB. GARUT,Pameungpeuk,-7.6586428,107.7172444,exact_duplicate_coordinate,2
35562,KOPERASI DESA MERAH PUTIH KAWALELO,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Demon Pagong,-8.40934709,122.8530893,exact_duplicate_coordinate,2
35563,KOPERASI DESA MERAH PUTIH TENGIN BARU,KALIMANTAN TIMUR,KAB. PENAJAM PASER UTARA,Sepaku,-0.85774056,116.7503277,exact_duplicate_coordinate,2
35731,KOPERASI DESA MERAH PUTIH MAKMUR JAYA CALINGCING,JAWA BARAT,KAB. SUKABUMI,Tegalbuleud,-7.38745485,106.7732395,exact_duplicate_coordinate,2
35945,KOPERASI DESA MERAH PUTIH KALURAHAN KANOMAN,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Panjatan,-7.9267547,110.1257998,exact_duplicate_coordinate,2
36032,KOPERASI DESA MERAH PUTIH SYARIAH PONDOK BARU KECAMATAN BANDAR,ACEH,KAB. BENER MERIAH,Bandar,4.75359984,96.92089304,exact_duplicate_coordinate,2
36055,KOPERASI DESA MERAH PUTIH SUNGAI BUAYA KECAMATAN KAYAN HILIR,KALIMANTAN BARAT,KAB. SINTANG,Kayan Hilir,0.0911416,111.9933675,exact_duplicate_coordinate,2
36306,KOPERASI DESA MERAH PUTIH DESA MATITI I KECAMATAN DOLOKSANGGUL,SUMATERA UTARA,KAB. HUMBANG HASUNDUTAN,Dolok Sanggul,2.26354733,98.70960977,exact_duplicate_coordinate,2
36532,KOPERASI DESA MERAH PUTIH DAPURANG,SULAWESI BARAT,KAB. PASANGKAYU,Dapurang,-1.71912543,119.3833805,exact_duplicate_coordinate,2
36680,KOPERASI DESA MERAH PUTIH SIDETAPA,BALI,KAB. BULELENG,Banjar,-8.21936531,114.9735847,exact_duplicate_coordinate,2
36714,KOPERASI DESA MERAH PUTIH TARATAK BARU KECAMATAN TANJUNG GADANG,SUMATERA BARAT,KAB. SIJUNJUNG,Tanjung Gadang,-0.80047201,101.0797793,exact_duplicate_coordinate,2
36754,KOPERASI KELURAHAN MERAH PUTIH KRANDON,JAWA TENGAH,KOTA TEGAL,Margadana,-6.87133747,109.0996776,exact_duplicate_coordinate,2
36831,KOPERASI KELURAHAN MERAH PUTIH BABAKAN KECAMATAN SETU,BANTEN,KOTA TANGERANG SELATAN,Setu,-6.35277877,106.6933233,exact_duplicate_coordinate,2
36896,KOPERASI DESA MERAH PUTIH CINTARAJA KECAMATAN SINGAPARNA,JAWA BARAT,KAB. TASIKMALAYA,Singaparna,-7.34714413,108.1128059,exact_duplicate_coordinate,2
36976,KOPERASI KELURAHAN MERAH PUTIH BAKTI JAYA KECAMATAN SETU,BANTEN,KOTA TANGERANG SELATAN,Setu,-6.35277877,106.6933233,exact_duplicate_coordinate,2
37101,KOPERASI DESA MERAH PUTIH PINANG JAWA,BENGKULU,KAB. KAUR,Kinal,-4.59626949,103.2834502,exact_duplicate_coordinate,2
37145,KOPERASI KELURAHAN MERAH PUTIH TELUK BELITUNG,RIAU,KAB. KEPULAUAN MERANTI,Merbau,1.0372097,102.4021853,exact_duplicate_coordinate,2
37293,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KRUENG SEUMAYAM,ACEH,KAB. NAGAN RAYA,Darul Makmur,4.01715203,96.67851437,exact_duplicate_coordinate,2
37599,KOPERASI DESA MERAH PUTIH KALURAHAN GARONGAN,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Panjatan,-7.9267547,110.1257998,exact_duplicate_coordinate,2
37669,KOPERASI DESA MERAH PUTIH GUNUNG TIGA DUA,BENGKULU,KAB. KAUR,Semidang Gumay,-4.67353266,103.2621786,exact_duplicate_coordinate,2
37753,KOPERASI DESA MERAH PUTIH NAGARI LUBUK ULANG ALING SELATAN SOLOK SELATAN,SUMATERA BARAT,KAB. SOLOK SELATAN,Sangir Batang Hari,-1.24423687,101.2784727,exact_duplicate_coordinate,2
37988,KOPERASI DESA MERAH PUTIH PERESAK KECAMATAN NARMADA,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,Narmada,-8.59374988,116.2151459,exact_duplicate_coordinate,2
38147,KOPERASI DESA MERAH PUTIH BOSNIK SUP,PAPUA,KAB. BIAK NUMFOR,Biak Timur,-1.15608669,136.2197364,exact_duplicate_coordinate,2
38379,KOPERASI DESA MERAH PUTIH WATOTIKA ILE,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Demon Pagong,-8.40934709,122.8530893,exact_duplicate_coordinate,2
38408,KOPERASI KELURAHAN MERAH PUTIH MARGADANA,JAWA TENGAH,KOTA TEGAL,Margadana,-6.87133747,109.0996776,exact_duplicate_coordinate,2
38494,KOPERASI DESA MERAH PUTIH GEDUNG SAKO,BENGKULU,KAB. KAUR,Kaur Selatan,-4.77029381,103.3785358,exact_duplicate_coordinate,2
38674,KOPERASI KELURAHAN MERAH PUTIH LABOLI TELUK BELITUNG,RIAU,KAB. KEPULAUAN MERANTI,Merbau,1.0372097,102.4021853,exact_duplicate_coordinate,2
38715,KOPERASI DESA MERAH PUTIH KAMPUNG INSROM,PAPUA,KAB. BIAK NUMFOR,Biak Kota,-1.1458184,136.0410959,exact_duplicate_coordinate,2
38753,KOPERASI DESA MERAH PUTIH MAGEPANDA,NUSA TENGGARA TIMUR,KAB. SIKKA,Magepanda,-8.57764759,122.0614735,exact_duplicate_coordinate,2
38797,KOPERASI DESA MERAH PUTIH BEGU,NUSA TENGGARA TIMUR,KAB. SIKKA,Paga,-8.78396815,122.0043147,exact_duplicate_coordinate,2
38804,KOPERASI DESA MERAH PUTIH GUNAN KECAMATAN SLOGOHIMO KABUPATEN WONOGIRI,JAWA TENGAH,KAB. WONOGIRI,Slogohimo,-7.79748987,111.176055,exact_duplicate_coordinate,2
38819,KOPERASI DESA MERAH PUTIH WODA MUDE,NUSA TENGGARA TIMUR,KAB. SIKKA,Magepanda,-8.57764759,122.0614735,exact_duplicate_coordinate,2
38849,KOPERASI DESA MERAH PUTIH PINDAHAN BARU KECAMATAN RANTAU BADAUH,KALIMANTAN SELATAN,KAB. BARITO KUALA,Rantau Badauh,-3.1294877,114.7060562,exact_duplicate_coordinate,2
38850,KOPERASI DESA MERAH PUTIH KETU API,PAPUA,KAB. KEPULAUAN YAPEN,Anotaurei,-1.86049303,136.2338601,exact_duplicate_coordinate,2
38873,KOPERASI DESA MERAH PUTIH SUNGAI BAMBAN,KALIMANTAN SELATAN,KAB. BARITO KUALA,Rantau Badauh,-3.1294877,114.7060562,exact_duplicate_coordinate,2
39384,KOPERASI DESA MERAH PUTIH MARIADERI,PAPUA,KAB. KEPULAUAN YAPEN,Anotaurei,-1.86862023,136.2308303,exact_duplicate_coordinate,2
39430,KOPERASI DESA MERAH PUTIH BU NUAPUU,NUSA TENGGARA TIMUR,KAB. SIKKA,Mego,-8.72350476,121.9381647,exact_duplicate_coordinate,2
39435,KOPERASI DESA MERAH PUTIH CISOKA,BANTEN,KAB. TANGERANG,Cisoka,-6.27064688,106.4313091,exact_duplicate_coordinate,2
39445,KOPERASI DESA MERAH PUTIH PACET KECAMATAN REBAN,JAWA TENGAH,KAB. BATANG,Reban,-7.06869948,109.8809881,exact_duplicate_coordinate,2
39642,KOPERASI DESA MERAH PUTIH KERANJI TIMUR KECAMATAN BANDAR PETALANGAN,RIAU,KAB. PELALAWAN,Bandar Petalangan,0.18077142,102.2016772,exact_duplicate_coordinate,2
40187,KOPERASI DESA MERAH PUTIH KAMPUNG WADERBO,PAPUA,KAB. BIAK NUMFOR,Biak Timur,-1.15100147,136.2514987,exact_duplicate_coordinate,2
40238,KOPERASI DESA MERAH PUTIH SUKATANI KECAMATAN CISOKA,BANTEN,KAB. TANGERANG,Cisoka,-6.27064688,106.4313091,exact_duplicate_coordinate,2
40249,KOPERASI DESA MERAH PUTIH TIRTA BUANA KECAMATAN DAPURANG,SULAWESI BARAT,KAB. PASANGKAYU,Dapurang,-1.71912543,119.3833805,exact_duplicate_coordinate,2
40253,KOPERASI KELURAHAN MERAH PUTIH LEDENG,JAWA BARAT,KOTA BANDUNG,Cidadap,-6.86174224,107.6112145,exact_duplicate_coordinate,2
40516,KOPERASI DESA MERAH PUTIH TANJUNGKARANG KECAMATAN CIGALONTANG,JAWA BARAT,KAB. TASIKMALAYA,Cigalontang,-7.30151514,107.9966313,exact_duplicate_coordinate,2
40702,KOPERASI KELURAHAN MERAH PUTIH KOPERASI DESA MERAH PUTIH BELEKA GERUNG,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,Gerung,-8.66514246,116.1284076,exact_duplicate_coordinate,2
40713,KOPERASI DESA MERAH PUTIH BELEKA GERUNG,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,Gerung,-8.66514246,116.1284076,exact_duplicate_coordinate,2
40848,KOPERASI DESA MERAH PUTIH PUHU,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Adonara Timur,-8.32711549,123.1851151,exact_duplicate_coordinate,2
40889,KOPERASI DESA MERAH PUTIH KALURAHAN GULUREJO,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Lendah,-7.93227721,110.2266,exact_duplicate_coordinate,2
40895,KOPERASI DESA MERAH PUTIH WAWOSUNGGU KECAMATAN MORAMO,SULAWESI TENGGARA,KAB. BOMBANA,Rumbia,-4.77865934,122.0465577,exact_duplicate_coordinate,2
40922,KOPERASI DESA MERAH PUTIH PANGKU,SULAWESI TENGAH,KAB. PARIGI MOUTONG,Ampibabo,-0.98247169,120.2926279,exact_duplicate_coordinate,2
40954,KOPERASI KELURAHAN MERAH PUTIH TAMARENJA KECAMATAN SINDUE TOBATA,SULAWESI TENGAH,KAB. DONGGALA,Sindue Tobata,-0.40271746,119.8907136,exact_duplicate_coordinate,2
40993,KOPERASI DESA MERAH PUTIH TAMARENJA,SULAWESI TENGAH,KAB. DONGGALA,Sindue Tobata,-0.40271746,119.8907136,exact_duplicate_coordinate,2
41116,KOPERASI KELURAHAN MERAH PUTIH SUNGAI GEBAR BARAT,JAMBI,KAB. TANJUNG JABUNG BARAT,Kuala Betara,-0.955289,103.4631812,exact_duplicate_coordinate,2
41508,KOPERASI DESA MERAH PUTIH SYARIAH KUBU KECAMATAN LAWE ALAS,ACEH,KAB. ACEH TENGGARA,Lawe Alas,3.42902356,97.81916451,exact_duplicate_coordinate,2
41579,KOPERASI DESA MERAH PUTIH LUBUK KERANJI TIMUR KECAMATAN BANDAR PETALANGAN,RIAU,KAB. PELALAWAN,Bandar Petalangan,0.18077142,102.2016772,exact_duplicate_coordinate,2
41588,KOPERASI DESA MERAH PUTIH SUNGAI GEBAR BARAT KECAMATAN KUALA BETARA,JAMBI,KAB. TANJUNG JABUNG BARAT,Kuala Betara,-0.955289,103.4631812,exact_duplicate_coordinate,2
42043,KOPERASI DESA MERAH PUTIH KALURAHAN JATIREJO,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Lendah,-7.93227721,110.2266,exact_duplicate_coordinate,2
42194,KOPERASI DESA MERAH PUTIH TERONG ADONARA TIMUR,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Adonara Timur,-8.3900556,123.1205509,exact_duplicate_coordinate,2
42245,KOPERASI DESA MERAH PUTIH NAGARI CUBADAK PASAMAN,SUMATERA BARAT,KAB. PASAMAN,Duo Koto,0.34874026,99.99794758,exact_duplicate_coordinate,2
42281,KOPERASI DESA MERAH PUTIH SYARIAH KUTE BULUH KECAMATAN BAMBEL,ACEH,KAB. ACEH TENGGARA,Lawe Bulan,3.48295576,97.8297245,exact_duplicate_coordinate,2
42334,KOPERASI DESA MERAH PUTIH N TIGA AEK NABARA BILAH HULU,SUMATERA UTARA,KAB. LABUHANBATU,Bilah Hulu,2.03039113,99.9190534,exact_duplicate_coordinate,2
42509,KOPERASI DESA MERAH PUTIH TALIKURAN KECAMATAN TOMPASO,SULAWESI UTARA,KAB. MINAHASA,Tompaso,1.17900993,124.795185,exact_duplicate_coordinate,2
42549,KOPERASI DESA MERAH PUTIH SUKARESMI KECAMATAN SUKARESMI KABUPATEN GARUT,JAWA BARAT,KAB. CIANJUR,Sukaresmi,-6.72181847,107.12256918,exact_duplicate_coordinate,2
42769,KOPERASI DESA MERAH PUTIH GANDU,JAWA BARAT,KAB. MAJALENGKA,Dawuan,-6.76118072,108.1766351,exact_duplicate_coordinate,2
43206,KOPERASI DESA MERAH PUTIH SYARIAH KEMILI KECAMATAN BEBESEN KABUPATEN ACEH TENGAH,ACEH,KAB. ACEH TENGAH,Bebesen,4.62880835,96.84652939,exact_duplicate_coordinate,2
43227,KOPERASI DESA MERAH PUTIH SYARIAH KUTE BULUH BOTONG KECAMATAN LAWE BULAN,ACEH,KAB. ACEH TENGGARA,Lawe Bulan,3.48295576,97.8297245,exact_duplicate_coordinate,2
43292,KOPERASI DESA MERAH PUTIH SYARIAH LUT JAYA KECAMATAN RUSIP ANTARA,ACEH,KAB. ACEH TENGAH,Rusip Antara,4.64770421,96.52669037,exact_duplicate_coordinate,2
43542,KOPERASI DESA MERAH PUTIH KUNANGAN,JAMBI,KAB. MUARO JAMBI,Taman Rajo,-1.54630914,103.63782903,exact_duplicate_coordinate,2
43614,KOPERASI DESA MERAH PUTIH ATURAN MUMPO KECAMATAN PEMATANG TIGA,BENGKULU,KAB. BENGKULU TENGAH,Pematang Tiga,-3.61783906,102.2212829,exact_duplicate_coordinate,2
43634,KOPERASI DESA MERAH PUTIH DESA MERAH PUTIH KUNANGAN,JAMBI,KAB. MUARO JAMBI,Taman Rajo,-1.54630914,103.63782903,exact_duplicate_coordinate,2
43724,KOPERASI DESA MERAH PUTIH PADOMASAN KECAMATAN REBAN,JAWA TENGAH,KAB. BATANG,Reban,-7.06869948,109.8809881,exact_duplicate_coordinate,2
44651,KOPERASI DESA MERAH PUTIH TANJUNG ARAK KECAMATAN PINOH UTARA KABUPATEN MELAW,KALIMANTAN BARAT,KAB. MELAWI,Pinoh Utara,-0.33766404,111.841299,exact_duplicate_coordinate,2
44663,KOPERASI DESA MERAH PUTIH SYARIAH PANTAN SILE,ACEH,KAB. ACEH TENGAH,Kute Panang,4.67274165,96.79203294,exact_duplicate_coordinate,2
44750,KOPERASI DESA MERAH PUTIH SYARIAH TELUK ONE ONE KECAMATAN LUT TAWAR,ACEH,KAB. ACEH TENGAH,Laut Tawar,4.60662942,96.8586639,exact_duplicate_coordinate,2
44763,KOPERASI DESA MERAH PUTIH ASTINA KECAMATAN TORUE,SULAWESI TENGAH,KAB. PARIGI MOUTONG,Torue,-0.98247169,120.2926279,exact_duplicate_coordinate,2
44766,KOPERASI DESA MERAH PUTIH TANJUNG ARAK KECAMATAN PINOH UTARA KABUPATEN MELAWI,KALIMANTAN BARAT,KAB. MELAWI,Pinoh Utara,-0.33766404,111.841299,exact_duplicate_coordinate,2
44785,KOPERASI DESA MERAH PUTIH MASURE,MALUKU UTARA,KAB. HALMAHERA TENGAH,Patani Utara,0.37798246,128.6608707,exact_duplicate_coordinate,2
44828,KOPERASI KELURAHAN MERAH PUTIH KAMPILI,SULAWESI SELATAN,KAB. GOWA,Pallangga,-5.25882421,119.4940461,exact_duplicate_coordinate,2
44846,KOPERASI DESA MERAH PUTIH GEMIA,MALUKU UTARA,KAB. HALMAHERA TENGAH,Patani Timur,0.37798246,128.6608707,exact_duplicate_coordinate,2
44919,KOPERASI DESA MERAH PUTIH SALAKBROJO,JAWA TENGAH,KAB. PEKALONGAN,Kedungwuni,-6.95957,109.66502333,exact_duplicate_coordinate,2
45235,KOPERASI DESA MERAH PUTIH SINGAPARNA,JAWA BARAT,KAB. TASIKMALAYA,Singaparna,-7.34714413,108.1128059,exact_duplicate_coordinate,2
45563,KOPERASI DESA MERAH PUTIH ARMNU,PAPUA,KAB. BIAK NUMFOR,Andey,-0.89073538,136.0160636,exact_duplicate_coordinate,2
45719,KOPERASI DESA MERAH PUTIH KAMPUNG ANIMI,PAPUA,KAB. BIAK NUMFOR,Oridek,-1.1298783,136.3295216,exact_duplicate_coordinate,2
45909,KOPERASI DESA MERAH PUTIH WEDONI,PAPUA BARAT,KAB. MANOKWARI,Tanah Rubuh,-1.19486797,134.1720847,exact_duplicate_coordinate,2
46013,KOPERASI DESA MERAH PUTIH SYARIAH LAWE SUMUR KECAMATAN BABUL RAHMAH,ACEH,KAB. ACEH TENGGARA,Babul Rahmah,3.32543302,97.89769594,exact_duplicate_coordinate,2
46014,KOPERASI DESA MERAH PUTIH SYARIAH TIMANG KHASE KECAMATAN TANOH ALAS,ACEH,KAB. ACEH TENGGARA,Tanoh Alas,3.32543302,97.89769594,exact_duplicate_coordinate,2
46037,KOPERASI DESA MERAH PUTIH SYARIAH KALA KEMILI KECAMATAN BEBESEN KABUPATEN ACEH TENGAH,ACEH,KAB. ACEH TENGAH,Bebesen,4.62880835,96.84652939,exact_duplicate_coordinate,2
46041,KOPERASI DESA MERAH PUTIH SYARIAH PANTAN SILE,ACEH,KAB. ACEH TENGAH,Kute Panang,4.67274165,96.79203294,exact_duplicate_coordinate,2
46042,KOPERASI DESA MERAH PUTIH SYARIAH LUT JAYA KECAMATAN RUSIP ANTARA KABUPATEN ACEH TENGAH,ACEH,KAB. ACEH TENGAH,Rusip Antara,4.64770421,96.52669037,exact_duplicate_coordinate,2
46073,KOPERASI DESA MERAH PUTIH SYARIAH PEDEMUN ONE ONE KECAMATAN LUT TAWAR,ACEH,KAB. ACEH TENGAH,Laut Tawar,4.60662942,96.8586639,exact_duplicate_coordinate,2
46123,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BUCUE KECAMATAN SAKTI,ACEH,KAB. PIDIE,Sakti,5.26234317,95.9242852,exact_duplicate_coordinate,2
46322,KOPERASI DESA MERAH PUTIH KELURAHAN PAMOYANAN KECAMATAN CIANJUR,JAWA BARAT,KAB. CIANJUR,Cianjur,-6.82008831,107.1346177,exact_duplicate_coordinate,2
46359,KOPERASI DESA MERAH PUTIH GUNUNGSEMBUNG KECAMATAN PAGADEN,JAWA BARAT,KAB. SUBANG,Pagaden,-6.51236415,107.7919567,exact_duplicate_coordinate,2
46364,KOPERASI DESA MERAH PUTIH CIRAHAYU KECAMATAN LURAGUNG KABUPATEN KUNINGAN,JAWA BARAT,KAB. KUNINGAN,Luragung,-7.01028408,108.6163587,exact_duplicate_coordinate,2
46412,KOPERASI DESA MERAH PUTIH SUKASARI KECAMATAN BANJARSARI,JAWA BARAT,KAB. CIAMIS,Banjarsari,-7.48584986,108.5991228,exact_duplicate_coordinate,2
46511,KOPERASI DESA MERAH PUTIH PANULISAN TIMUR KECAMATAN DAYEUHLUHUR,JAWA TENGAH,KAB. CILACAP,Dayeuhluhur,-7.31904251,108.5791591,exact_duplicate_coordinate,2
46552,KOPERASI DESA MERAH PUTIH DESA PILANGSARI KECAMATAN KEDAWUNG,JAWA BARAT,KAB. CIREBON,Kedawung,-6.6987979,108.5369097,exact_duplicate_coordinate,2
46681,KOPERASI KELURAHAN MERAH PUTIH SIMPANG GAMBIR,SUMATERA UTARA,KAB. MANDAILING NATAL,Lingga Bayu,0.6278226,99.2996208,exact_duplicate_coordinate,2
47180,KOPERASI DESA MERAH PUTIH BATUR KECAMATAN GETASAN,JAWA TENGAH,KAB. SEMARANG,Getasan,-7.3941925,110.4396964,exact_duplicate_coordinate,2
47648,KOPERASI KELURAHAN MERAH PUTIH TES,BENGKULU,KAB. LEBONG,Lebong Selatan,-3.24919063,102.3171954,exact_duplicate_coordinate,2
48297,KOPERASI DESA MERAH PUTIH AMBARITA KECAMATAN SIMANINDO,SUMATERA UTARA,KAB. SAMOSIR,Simanindo,2.69162275,98.8295147,exact_duplicate_coordinate,2
48892,KOPERASI DESA MERAH PUTIH BANTIMURUNG KECAMATAN BONE BONE,SULAWESI SELATAN,KAB. LUWU UTARA,Bone Bone,-2.54236179,120.5299564,exact_duplicate_coordinate,2
49049,KOPERASI DESA MERAH PUTIH SUNGAI TOMAN KECAMATAN SALATIGA KABUPATEN SAMBAS,KALIMANTAN BARAT,KAB. SAMBAS,Salatiga,1.12242215,109.0394219,exact_duplicate_coordinate,2
49206,KOPERASI DESA MERAH PUTIH KELURAHAN MACCINI BAJI KECAMATAN LAU,SULAWESI SELATAN,KAB. MAROS,Lau,-4.95514339,119.5822488,exact_duplicate_coordinate,2
49654,KOPERASI DESA MERAH PUTIH PERKEBUNAN SIMPANG GAMBIR,SUMATERA UTARA,KAB. MANDAILING NATAL,Lingga Bayu,0.6278226,99.2996208,exact_duplicate_coordinate,2
49789,KOPERASI DESA MERAH PUTIH SUSUT,BALI,KAB. BANGLI,Susut,-8.44287702,115.3400782,exact_duplicate_coordinate,2
50098,KOPERASI DESA MERAH PUTIH NAGARI TOBOH GADANG TIMUR PADANG PARIAMAN,SUMATERA BARAT,KAB. PADANG PARIAMAN,Sintuak Toboh Gadang,-0.65974307,100.2352986,exact_duplicate_coordinate,2
50100,KOPERASI DESA MERAH PUTIH RUMOONG BAWAH,SULAWESI UTARA,KAB. MINAHASA SELATAN,Amurang Barat,1.16057531,124.5437868,exact_duplicate_coordinate,2
50128,KOPERASI DESA MERAH PUTIH NAGARI PASIR TALANG TIMUR SOLOK SELATAN,SUMATERA BARAT,KAB. SOLOK SELATAN,Sungai Pagu,-1.47080076,101.0077376,exact_duplicate_coordinate,2
50141,KOPERASI DESA MERAH PUTIH NAGARI TAPAN PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,Basa Ampek Balai Tapan,-2.17801072,101.0014832,exact_duplicate_coordinate,2
50796,KOPERASI DESA MERAH PUTIH TANDUNG MALANGKE,SULAWESI SELATAN,KAB. LUWU UTARA,Malangke,-2.71827404,120.3415391,exact_duplicate_coordinate,2
50906,KOPERASI DESA MERAH PUTIH PETTELANDUNG,SULAWESI SELATAN,KAB. LUWU UTARA,Malangke,-2.73528041,120.3897412,exact_duplicate_coordinate,2
50973,KOPERASI KELURAHAN MERAH PUTIH BOSSO KECAMATAN WALENRANG UTARA,SULAWESI SELATAN,KAB. LUWU,Walenrang Utara,-2.81561264,120.1224089,exact_duplicate_coordinate,2
51043,KOPERASI DESA MERAH PUTIH NAGARI LUBUK ULANG ALING SOLOK SELATAN,SUMATERA BARAT,KAB. SOLOK SELATAN,Sangir Batang Hari,-1.24423687,101.2784727,exact_duplicate_coordinate,2
51174,KOPERASI DESA MERAH PUTIH MARLUMBA KECAMATAN SIMANINDO,SUMATERA UTARA,KAB. SAMOSIR,Simanindo,2.73663497,98.7880819,exact_duplicate_coordinate,2
51188,KOPERASI DESA MERAH PUTIH NAGARI PASIR TALANG SOLOK SELATAN,SUMATERA BARAT,KAB. SOLOK SELATAN,Sungai Pagu,-1.47080076,101.0077376,exact_duplicate_coordinate,2
51313,KOPERASI DESA MERAH PUTIH TERONG KECAMATAN ADONARA TIMUR,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Adonara Timur,-8.3900556,123.1205509,exact_duplicate_coordinate,2
51363,KOPERASI DESA MERAH PUTIH CINNOTABI KECAMATAN MAJAULENG,SULAWESI SELATAN,KAB. WAJO,Majauleng,-4.06569263,120.1380643,exact_duplicate_coordinate,2
51394,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BLANG KECAMATAN MEURAH DUA,ACEH,KAB. PIDIE JAYA,Meurah Dua,5.24164753,96.26036517,exact_duplicate_coordinate,2
51497,KOPERASI KELURAHAN MERAH PUTIH CIUMBULEUIT,JAWA BARAT,KOTA BANDUNG,Cidadap,-6.86174224,107.6112145,exact_duplicate_coordinate,2
51641,KOPERASI DESA MERAH PUTIH JATI KECAMATAN CIPUNAGARA,JAWA BARAT,KAB. SUBANG,Cipunagara,-6.46405061,107.8343939,exact_duplicate_coordinate,2
