cluster_id,size,province,n_districts,centroid_lat,centroid_lon,median_m_to_nearest_other,n_linked,sum_transaction_value,n_reporting
8872904883fffff,2,MALUKU,1,-5.977363779999999,132.85295265000002,344.6877959782243,1,0.0,0
8872904351fffff,2,MALUKU,1,-5.78211564,132.7876746,751.2974396069283,2,0.0,0
8872904167fffff,2,MALUKU,1,-5.875225035,132.78310655,460.80450879660776,2,0.0,0
8872901523fffff,2,MALUKU,1,-5.405276130000001,133.13693705,816.9587917528254,0,0.0,0
887290150bfffff,2,MALUKU,1,-5.375328,133.14344785,724.8476699086343,0,0.0,0
8872901447fffff,2,MALUKU,1,-5.326064264999999,133.16509745000002,268.44284028683074,1,0.0,0
8872ae2b59fffff,2,PAPUA,1,-1.1693516449999999,136.22213906000002,86.37509986362477,0,0.0,0
8872ae1455fffff,2,PAPUA,2,-0.807547005,135.96101355000002,496.12729175856043,1,0.0,0
8872ae1443fffff,2,PAPUA,1,-0.805339185,135.952957265,818.1999616320005,1,0.0,0
8872ae0dd7fffff,2,PAPUA,2,-1.1525397000000002,136.04450638,54.14795297612329,0,0.0,0
8872ae0d19fffff,2,PAPUA,2,-1.1430275,135.989414,452.5535229878551,1,0.0,0
8872ae016dfffff,2,PAPUA,1,-1.0293582,135.82931050000002,495.17446529327833,1,0.0,0
8872aacea5fffff,2,PAPUA,1,-1.919359435,136.34268278500002,546.568192291062,0,0.0,0
8872aac1a3fffff,2,PAPUA,1,-1.892082155,136.23300905,400.0654877617988,0,0.0,0
8872aac183fffff,2,PAPUA,1,-1.8704880400000001,136.2364784,260.2549133483055,2,0.0,0
8872aa925bfffff,2,PAPUA,2,-1.253620335,136.37578216,170.03142580122022,1,0.0,0
8872aa9259fffff,2,PAPUA,1,-1.2518485,136.37316558499998,369.16893753728766,2,0.0,0
8872aa7a21fffff,2,PAPUA,2,-2.28538519,136.601794205,0.0011110673164031392,2,0.0,0
8872aa40d1fffff,2,PAPUA,1,-2.2130943600000004,136.43418136000003,591.6258507979878,1,0.0,0
8872a3145bfffff,2,PAPUA,2,-0.98196109,134.8182897,574.4570269048484,1,0.0,0
8872a2b589fffff,2,PAPUA BARAT,2,-0.91046684,133.949703825,0.005559041718971632,2,0.0,0
8872a2b353fffff,2,PAPUA BARAT,1,-0.85543575,133.71415745000002,73.06941611358755,0,0.0,0
8865295441fffff,2,SUMATERA UTARA,1,1.393416325,99.264783525,464.3923073234437,2,32800000.0,1
8865291a33fffff,2,SUMATERA UTARA,1,1.2141660399999998,99.201297495,538.7379414477294,1,0.0,0
886528b563fffff,2,SUMATERA UTARA,1,1.040956875,99.92114312000001,456.1550453721099,2,0.0,0
886528b4bdfffff,2,SUMATERA UTARA,1,1.00768147,99.804206635,473.23019560036636,1,0.0,0
886528b141fffff,2,SUMATERA UTARA,1,1.06048008,100.0895376,320.9487441928334,2,0.0,0
886528a6e3fffff,2,SUMATERA UTARA,1,1.058746305,99.73693256,709.5899603794217,2,0.0,0
886528a6b5fffff,2,SUMATERA UTARA,1,1.07288413,99.710018735,465.210699192702,0,0.0,0
886528a687fffff,2,SUMATERA UTARA,1,1.0604263,99.716534975,552.3643968592371,2,0.0,0
886528a45bfffff,2,SUMATERA UTARA,1,1.0734176899999999,99.74376898,497.9722812460763,1,0.0,0
886528a455fffff,2,SUMATERA UTARA,1,1.0897360150000002,99.75598354499999,379.84535911890714,2,0.0,0
886528a29dfffff,2,SUMATERA UTARA,1,1.08752798,99.869535245,775.4525016087977,1,0.0,0
8872b0206dfffff,2,PAPUA BARAT,1,-2.70106477,132.439179865,546.6358232438128,2,0.0,0
8872ae76e1fffff,2,PAPUA,2,-1.1957094,136.12945892,0.004446828608132315,2,0.0,0
8872ae7663fffff,2,PAPUA,2,-1.182058535,136.07656328500002,376.93989731969526,0,0.0,0
8872ae7647fffff,2,PAPUA,1,-1.168499795,136.07867402,780.2203307376154,1,0.0,0
8872ae7607fffff,2,PAPUA,1,-1.1863836550000002,136.09570609000002,572.8479907872817,1,0.0,0
8872b510ebfffff,2,PAPUA BARAT DAYA,2,-1.42037269,132.37622705,712.9855742494549,1,0.0,0
8872b510e3fffff,2,PAPUA BARAT DAYA,1,-1.42928633,132.3835544,360.62688894117974,2,0.0,0
8872b5026dfffff,2,PAPUA PEGUNUNGAN,1,-1.4835949,132.3805202,401.1275530428158,0,0.0,0
8872b4b41dfffff,2,PAPUA BARAT DAYA,1,-1.22595041,131.64095801000002,0.0022233876450786253,0,0.0,0
8872b4a6c5fffff,2,PAPUA BARAT DAYA,2,-1.30196589,131.75696849000002,0.0022233233547141996,0,0.0,0
8872b49a81fffff,2,PAPUA BARAT DAYA,2,-1.295654345,131.01679834499998,7.730786274395841,0,0.0,0
8872b492edfffff,2,PAPUA BARAT DAYA,2,-1.13616475,131.039338905,0.0011117297396139865,1,0.0,0
8872b484abfffff,2,PAPUA BARAT DAYA,2,-1.31066254,131.363302475,0.0055582945796993355,1,0.0,0
8872b242dbfffff,2,MALUKU,1,-3.9570541500000003,131.41493905,365.220560205448,2,0.0,0
8872b242b3fffff,2,MALUKU,1,-4.005885335,131.42659255,294.3413109008489,2,0.0,0
8872b242a1fffff,2,MALUKU,1,-4.009439844999999,131.39218445,373.72421910030744,1,0.0,0
8872b240d9fffff,2,MALUKU,1,-4.01200225,131.42739065,386.76797511436985,2,0.0,0
8872b240bbfffff,2,MALUKU,1,-4.05584877,131.43947855,283.12157175791583,1,0.0,0
8872b15b19fffff,2,PAPUA BARAT,1,-2.78320081,132.700947515,215.42520257582825,0,0.0,0
8872b06643fffff,2,PAPUA BARAT,1,-2.937740835,132.32474451500002,408.04653333841895,0,0.0,0
88652961a3fffff,2,SUMATERA UTARA,1,1.68354632,98.82654627,520.7082804270308,0,0.0,0
8872d281c3fffff,2,PAPUA PEGUNUNGAN,1,-4.91311825,140.63108419999998,30.759366319844485,0,0.0,0
8872d04217fffff,2,PAPUA PEGUNUNGAN,1,-4.4815522649999995,140.903259585,50.40692952218954,0,0.0,0
8872b5c059fffff,2,PAPUA BARAT DAYA,1,-1.4322923099999998,132.01192681,397.25654478169065,1,0.0,0
8872b5bb5dfffff,2,PAPUA PEGUNUNGAN,1,-1.19675085,132.49455925,142.1760101295086,0,0.0,0
8872b5ab05fffff,2,PAPUA PEGUNUNGAN,1,-1.3556441499999998,132.59474914999998,3.3671707349272655,0,0.0,0
8872b5aa3bfffff,2,PAPUA PEGUNUNGAN,1,-1.311494,132.65724685,17.45247873031265,0,0.0,0
8872b5a127fffff,2,PAPUA BARAT DAYA,2,-1.28511999,132.670972695,0.001111669503656012,1,0.0,0
8872b58aadfffff,2,PAPUA BARAT DAYA,2,-1.2563277149999998,132.2476058,592.4819199990433,1,0.0,0
8872b58aa9fffff,2,PAPUA BARAT DAYA,2,-1.249007095,132.25681588499998,360.32634351440265,0,0.0,0
8872b58a85fffff,2,PAPUA PEGUNUNGAN,1,-1.2437179999999999,132.25835805000003,318.8137364374792,0,0.0,0
8872b58a29fffff,2,PAPUA BARAT DAYA,2,-1.24144318,132.195564095,0.001111686969991734,1,0.0,0
8872b58885fffff,2,PAPUA BARAT DAYA,2,-1.2998350049999998,132.2812724,591.1396791678868,1,0.0,0
8872b58869fffff,2,PAPUA PEGUNUNGAN,1,-1.2803828,132.200323,295.43755061117247,0,0.0,0
8872b58805fffff,2,PAPUA BARAT DAYA,2,-1.28671187,132.21968799500002,0.0011116656378663211,1,0.0,0
8872b58137fffff,2,PAPUA BARAT DAYA,2,-1.201061015,132.26295249999998,315.15425159771394,1,0.0,0
8872b57247fffff,2,PAPUA BARAT DAYA,1,-1.75909865,132.45443031500002,0.0033342769133267772,0,0.0,0
887390d9d1fffff,2,MALUKU UTARA,1,0.79029059,127.38232500000001,411.64164052615075,1,0.0,0
887390d989fffff,2,MALUKU UTARA,1,0.7776119699999999,127.37145295,684.003627742004,0,0.0,0
887390d8edfffff,2,MALUKU UTARA,1,0.815202765,127.3794537,419.86562571857183,2,0.0,0
887390d8e5fffff,2,MALUKU UTARA,1,0.80653183,127.38445355,496.9296339046914,0,0.0,0
887390d81dfffff,2,MALUKU UTARA,1,0.83450156,127.36709945,801.3770044309314,2,0.0,0
887390d813fffff,2,MALUKU UTARA,1,0.830872885,127.3828589,580.0253185646479,1,0.0,0
887390d541fffff,2,MALUKU UTARA,1,0.97733236,127.512524085,0.003335360231969208,2,0.0,0
887390cd4bfffff,2,MALUKU UTARA,1,0.70511454,127.56740411999999,0.004447457828678056,2,0.0,0
887390c46dfffff,2,MALUKU UTARA,2,0.88009282,127.64008076,439.88855856898493,1,0.0,0
887390c43bfffff,2,MALUKU UTARA,1,0.872488115,127.6960589,380.59769716371943,1,0.0,0
88739080adfffff,2,MALUKU UTARA,1,1.16104237,127.83064164,314.2657188430799,1,0.0,0
88739080a1fffff,2,MALUKU UTARA,1,1.15777511,127.83493426000001,325.62418283333943,2,0.0,0
8872f64083fffff,2,PAPUA,2,-1.8542727,138.7516391,90.23554003495428,0,0.0,0
8872f22f45fffff,2,PAPUA,1,-2.588720735,140.16589794,704.3046344511981,0,0.0,0
8872d281cbfffff,2,PAPUA PEGUNUNGAN,1,-4.902846515,140.63100619,725.2117184639841,1,0.0,0
8872d281c7fffff,2,PAPUA PEGUNUNGAN,1,-4.9132719,140.63092805,30.759366319844485,0,0.0,0
88739ab0e3fffff,2,PAPUA BARAT DAYA,1,-0.37466563,130.77365449,0.002223849985586571,1,0.0,0
88739a90bdfffff,2,PAPUA BARAT DAYA,2,-0.31339447,130.3597531,417.80979973269655,0,0.0,0
88739a8c31fffff,2,PAPUA BARAT DAYA,2,-0.5647859749999999,130.51666219999998,44.99816745836878,0,0.0,0
887398733dfffff,2,PAPUA BARAT DAYA,2,-0.028596700000000003,130.94665478000002,354.5329778592624,0,0.0,0
8873987339fffff,2,PAPUA BARAT DAYA,2,-0.02373347,130.94946397500001,236.54466347432913,0,0.0,0
8873981591fffff,2,PAPUA BARAT DAYA,1,0.36356958500000003,131.04974391,376.020284799855,2,0.0,0
887395d0c9fffff,2,MALUKU UTARA,1,2.0846080000000002,127.8374795,599.6188119924664,2,0.0,0
887395ca31fffff,2,MALUKU UTARA,1,1.82766415,127.83693385000001,933.6897068942825,2,0.0,0
8873955297fffff,2,MALUKU UTARA,1,1.70227957,128.0142865,600.3764617497027,2,0.0,0
8873951293fffff,2,MALUKU UTARA,1,2.0503038399999998,128.29297655,350.27205054535926,1,0.0,0
8873946dadfffff,2,MALUKU UTARA,1,1.061090265,127.46545051000001,476.6911532530658,1,0.0,0
8873946d51fffff,2,MALUKU UTARA,1,1.110821215,127.43180255,749.8284102432594,0,0.0,0
8873942a2bfffff,2,MALUKU UTARA,1,1.493591605,127.55039708,629.1213899043439,2,0.0,0
8873942a07fffff,2,MALUKU UTARA,1,1.49829875,127.55462130000001,531.3105707698875,2,0.0,0
887390da0dfffff,2,MALUKU UTARA,1,0.888519045,127.32228605,740.9117724942671,2,0.0,0
887390d9dbfffff,2,MALUKU UTARA,1,0.7974971099999999,127.38663743000001,397.27180604046794,1,0.0,0
8873b6115dfffff,2,SULAWESI UTARA,1,3.5524617,125.58870064999999,153.5840590379668,0,0.0,0
8873b54b35fffff,2,SULAWESI UTARA,1,4.23169315,126.86177695,566.4384182426745,2,0.0,0
8873b5484bfffff,2,SULAWESI UTARA,1,4.27032895,126.90705145,267.00809435835987,2,0.0,0
8873b088b9fffff,2,SULAWESI UTARA,1,3.8898298799999997,126.7137434,333.0955376856615,2,0.0,0
8873b08285fffff,2,SULAWESI UTARA,1,4.103513899999999,126.73309760000001,709.4582643687502,2,0.0,0
8873b0126dfffff,2,SULAWESI UTARA,1,3.8372164499999997,126.69431975,217.64951778448003,2,0.0,0
8873b0105bfffff,2,SULAWESI UTARA,1,3.808772435,126.76331705000001,461.3086092608081,2,0.0,0
88739bade7fffff,2,PAPUA BARAT DAYA,1,-0.500608605,132.081425505,515.7379497602523,0,0.0,0
88739b58e7fffff,2,PAPUA BARAT DAYA,1,-1.0271599249999999,131.29512265,634.1870107352223,1,0.0,0
88739b5835fffff,2,PAPUA BARAT DAYA,2,-1.02806556,131.26258511499998,0.003335312177940999,1,0.0,0
88739b5335fffff,2,PAPUA BARAT DAYA,1,-0.86011573,131.25841659999998,334.1512253307891,0,0.0,0
88739b5149fffff,2,PAPUA BARAT DAYA,1,-0.86962546,131.25136064999998,762.5768491007574,1,0.0,0
88739b5119fffff,2,PAPUA BARAT DAYA,1,-0.8829681199999999,131.28998280000002,613.7657935775235,1,0.0,0
88739b510bfffff,2,PAPUA BARAT DAYA,1,-0.887997605,131.27552895000002,494.4680131512061,0,0.0,0
88739b4d59fffff,2,PAPUA BARAT DAYA,1,-1.12159517,131.487989785,549.0578590264417,2,0.0,0
88739b2531fffff,2,PAPUA PEGUNUNGAN,1,-0.75734375,132.26490075,352.0309362985836,0,0.0,0
888c104c33fffff,2,JAWA BARAT,1,-6.17681885,106.99586830000001,457.5221200728462,1,0.0,0
888c10411bfffff,2,JAWA BARAT,1,-6.261264865,107.13585835500001,893.3693623271246,2,775000.0,1
888c10135dfffff,2,JAWA BARAT,1,-6.765531985,107.049683565,901.5824574409611,2,0.0,0
888c100ecdfffff,2,JAWA BARAT,1,-6.594288605,106.7624127,615.9516406574456,2,1638000.0,1
888c100ec9fffff,2,JAWA BARAT,1,-6.60128175,106.75787215,400.7925397733714,2,0.0,0
888c100e57fffff,2,JAWA BARAT,1,-6.594843065,106.78637355000001,442.8998861920465,2,0.0,0
888c100e53fffff,2,JAWA BARAT,1,-6.604356205,106.78534325,661.5365598503067,2,0.0,0
888c100e0bfffff,2,JAWA BARAT,1,-6.5873013,106.7939236,481.8270823879074,2,0.0,0
888c100e09fffff,2,JAWA BARAT,1,-6.58731413,106.8021432,656.5394996775328,2,0.0,0
888c100231fffff,2,JAWA BARAT,1,-6.672841875,106.8912837,820.8638822725499,2,0.0,0
888c1000bdfffff,2,JAWA BARAT,1,-6.618754895,106.81769005000001,343.60235599340757,2,18757000.0,1
888c100081fffff,2,JAWA BARAT,1,-6.630925120000001,106.82411825,441.4806953879605,2,0.0,0
8873b6c6e7fffff,2,SULAWESI UTARA,1,3.58518943,125.491806355,841.2436842515624,1,0.0,0
8873b6c689fffff,2,SULAWESI UTARA,1,3.60731643,125.50713905,647.8426610351155,1,0.0,0
8873b68995fffff,2,SULAWESI UTARA,1,3.64305405,125.56556889000001,799.1237396052379,2,0.0,0
8873b611abfffff,2,SULAWESI UTARA,1,3.5080920100000004,125.6503843,536.8946928286965,1,0.0,0
888c106ea5fffff,2,BANTEN,1,-6.18825019,106.58178935000001,597.4916759397126,2,0.0,0
888c106c47fffff,2,BANTEN,1,-6.1786124099999995,106.6189488,554.4574885449049,2,8700000.0,1
888c106c45fffff,2,BANTEN,1,-6.1778441399999995,106.6259209,793.4844269333928,0,0.0,0
888c106c13fffff,2,BANTEN,2,-6.17356832,106.5770745,351.06056589720356,2,0.0,0
888c106c09fffff,2,BANTEN,1,-6.17684542,106.60890739999999,693.5941966763613,2,8700000.0,1
888c106b5dfffff,2,DKI JAKARTA,1,-6.152598885,106.82018665000001,451.78939433808284,0,0.0,0
888c106b55fffff,2,DKI JAKARTA,1,-6.146173885,106.81492259999999,454.31022568269725,0,0.0,0
888c106b53fffff,2,DKI JAKARTA,1,-6.15201478,106.80462735,447.05033451519773,2,17400000.0,1
888c106b51fffff,2,DKI JAKARTA,1,-6.15251248,106.8123504,494.51172684835876,2,100650000.0,1
888c106b4bfffff,2,DKI JAKARTA,1,-6.153609980000001,106.83112675,447.716013933871,1,183009500.0,1
888c106b43fffff,2,DKI JAKARTA,2,-6.1441360199999995,106.8256985,646.1517212946198,1,0.0,0
888c106b1dfffff,2,DKI JAKARTA,1,-6.136859725,106.80674909999999,547.1380043201603,2,0.0,0
888c106a45fffff,2,DKI JAKARTA,1,-6.18511655,106.80346005000001,497.19524299096827,1,0.0,0
888c1061c7fffff,2,BANTEN,1,-6.232958195,106.70155059999999,551.4613135448836,1,0.0,0
888c1061adfffff,2,BANTEN,1,-6.20299182,106.70390205,919.4768791935037,1,0.0,0
888c106157fffff,2,BANTEN,1,-6.24194256,106.7382099,581.797675901026,0,0.0,0
888c10896dfffff,2,JAWA BARAT,1,-6.794416525,107.16176881999999,650.2901660163528,2,0.0,0
888c1079c9fffff,2,DKI JAKARTA,1,-6.203163635,106.860594,372.41560755503303,1,0.0,0
888c1079c7fffff,2,DKI JAKARTA,1,-6.188651325,106.85769540000001,669.4098540753623,2,0.0,0
888c1079c3fffff,2,DKI JAKARTA,1,-6.19347574,106.8496354,652.9098996171293,0,0.0,0
888c1079a9fffff,2,DKI JAKARTA,1,-6.168234995000001,106.853496,640.1850031771346,0,0.0,0
888c10799dfffff,2,DKI JAKARTA,1,-6.1884415,106.83009425,760.0983387330184,0,0.0,0
888c10799bfffff,2,DKI JAKARTA,1,-6.19367602,106.81658505,710.0523677554752,1,0.0,0
888c10798dfffff,2,DKI JAKARTA,1,-6.17950667,106.85254515,489.19648640527487,1,0.0,0
888c107981fffff,2,DKI JAKARTA,1,-6.183335085,106.84325695,625.961301412463,0,0.0,0
888c1078cdfffff,2,DKI JAKARTA,1,-6.2457861900000005,106.82893425,676.65948414243,1,0.0,0
888c107857fffff,2,DKI JAKARTA,1,-6.24711592,106.854852,492.56093532142694,0,0.0,0
888c10783dfffff,2,DKI JAKARTA,2,-6.21705025,106.85931955,604.0167957529251,1,0.0,0
888c10782bfffff,2,DKI JAKARTA,1,-6.2197536200000005,106.86884620000001,550.4322734384365,0,0.0,0
888c10780bfffff,2,DKI JAKARTA,2,-6.240236,106.86289035,421.9702255517582,1,12303600.0,1
888c1072c5fffff,2,JAWA BARAT,1,-6.438796755,106.8066489,810.6594068661802,0,0.0,0
888c106f0dfffff,2,BANTEN,1,-6.170595005,106.67520404999999,521.7235232986509,0,0.0,0
888c138edbfffff,2,BANTEN,1,-6.222420315,106.14073139999999,530.9595495557447,2,0.0,0
888c138dc7fffff,2,BANTEN,1,-6.1034549,106.1772809,616.8321756849458,2,169276600.0,2
888c132d45fffff,2,LAMPUNG,1,-5.71961138,105.65594225,389.60263915432296,2,0.0,0
888c132c09fffff,2,LAMPUNG,1,-5.7669473149999995,105.6053331,552.1794157903212,1,0.0,0
888c132825fffff,2,LAMPUNG,1,-5.68961997,105.76751475,659.8157848918923,2,0.0,0
888c13140bfffff,2,BANTEN,1,-6.048725535,106.07709037999999,583.0947220094284,2,20880000.0,1
888c12b21bfffff,2,JAWA BARAT,1,-6.1073330299999995,107.06484531000001,524.6137787744452,2,0.0,0
888c10db33fffff,2,JAWA BARAT,1,-6.60399501,107.48453286,500.90350551925616,2,0.0,0
888c10dab7fffff,2,JAWA BARAT,1,-6.64186777,107.3953287,528.9508562283772,0,0.0,0
888c10d8d1fffff,2,JAWA BARAT,1,-6.632243454999999,107.38236775499999,514.020500228132,2,0.0,0
888c10d607fffff,2,JAWA BARAT,1,-6.848458335,107.270208335,737.9450743479632,1,0.0,0
888c10d4cbfffff,2,JAWA BARAT,1,-6.8252905649999995,107.19901780000001,736.3457824717857,2,0.0,0
888c10c339fffff,2,JAWA BARAT,1,-6.649963550000001,107.34204120000001,751.3043403671895,2,0.0,0
888c108ee7fffff,2,JAWA BARAT,1,-6.923117625,106.92636805000001,655.6514419608177,1,235100000.0,1
888c108c61fffff,2,JAWA BARAT,1,-6.883069795,106.96408075,666.4490642500671,2,0.0,0
888c1089b9fffff,2,JAWA BARAT,1,-6.78705693,107.06018888,878.1734184858827,2,116300000.0,1
888c145257fffff,2,JAWA BARAT,1,-7.202787069999999,107.99216855,708.2363995608164,2,0.0,0
888c144e43fffff,2,JAWA BARAT,1,-6.997359125,107.7989567,570.7735426197763,1,0.0,0
888c144e25fffff,2,JAWA BARAT,1,-6.95176156,107.802567375,339.80572829967986,2,0.0,0
888c144cbdfffff,2,JAWA BARAT,1,-6.913018485,107.6997264,691.9670279409629,2,0.0,0
888c144c97fffff,2,JAWA BARAT,1,-6.924613734999999,107.68410524999999,757.8595547974007,2,0.0,0
888c144939fffff,2,JAWA BARAT,1,-6.832530225,107.943338915,613.3585665951059,2,0.0,0
888c144933fffff,2,JAWA BARAT,1,-6.823788905,107.93104893,888.0601382164159,2,0.0,0
888c144823fffff,2,JAWA BARAT,1,-6.86367373,107.91826101999999,181.30487318060077,1,0.0,0
888c1446a5fffff,2,JAWA BARAT,1,-7.09662924,107.69935149,764.6285437614772,2,624000.0,1
888c14425dfffff,2,JAWA BARAT,1,-7.1058338899999995,107.8978352,533.1533082244414,2,0.0,0
888c144097fffff,2,JAWA BARAT,1,-7.029484265000001,107.790002595,488.25153191740236,1,0.0,0
888c1408b3fffff,2,JAWA BARAT,1,-7.204073225,107.59153107,461.5599019430331,1,0.0,0
888c13d6e1fffff,2,BANTEN,1,-6.105924855,106.48630502500001,0.03271696305542508,2,0.0,0
888c13b441fffff,2,BANTEN,1,-6.39494765,105.8511493,532.435048294094,1,250000.0,1
888c13b407fffff,2,BANTEN,1,-6.37325455,105.83250355,524.0919292223123,2,0.0,0
888c13991dfffff,2,BANTEN,1,-6.169538705000001,106.47417519999999,533.0726096585845,0,0.0,0
888c147989fffff,2,JAWA BARAT,1,-6.9306214399999995,107.59628495,383.87827069453226,1,0.0,0
888c147939fffff,2,JAWA BARAT,1,-6.9170188800000005,107.63761075,740.004851329352,2,0.0,0
888c147931fffff,2,JAWA BARAT,1,-6.90743246,107.6356624,440.00017279921803,2,39650000.0,1
888c147929fffff,2,JAWA BARAT,1,-6.909939355,107.66025375000001,754.418402167697,2,55028000.0,2
888c147921fffff,2,JAWA BARAT,1,-6.90370373,107.65363795,315.69402805311887,2,65607000.0,1
888c147913fffff,2,JAWA BARAT,1,-6.928380435,107.62245469999999,543.6305605283751,2,0.0,0
888c147903fffff,2,JAWA BARAT,1,-6.92658315,107.6412116,358.89830176847346,2,0.0,0
888c14788bfffff,2,JAWA BARAT,1,-6.97756045,107.5511591,437.497433967173,2,17875000.0,1
888c147843fffff,2,JAWA BARAT,1,-6.985402690000001,107.62195391,315.118337148054,2,3384000.0,1
888c147815fffff,2,JAWA BARAT,1,-6.97233233,107.597755495,760.1494835287531,2,0.0,0
888c147211fffff,2,JAWA BARAT,1,-7.17449595,107.569401,482.8850448804585,0,0.0,0
888c147131fffff,2,JAWA BARAT,1,-7.059307095,107.586362235,448.97202346315623,2,0.0,0
888c146b59fffff,2,JAWA BARAT,2,-6.899115845,107.5642569,356.6236766714851,1,0.0,0
888c146b11fffff,2,JAWA BARAT,1,-6.875120015,107.54365175000001,717.7106402174281,0,0.0,0
888c146b05fffff,2,JAWA BARAT,1,-6.861516425,107.57273695,393.21447390729054,2,0.0,0
888c145969fffff,2,JAWA BARAT,1,-6.944040599999999,108.08740395000001,402.49273985226176,2,0.0,0
888c162f37fffff,2,JAWA BARAT,1,-6.19407195,107.4721393,293.5750756473339,2,0.0,0
888c160143fffff,2,JAWA BARAT,1,-6.305611885,107.995153335,454.5493563859123,2,0.0,0
888c160039fffff,2,JAWA BARAT,1,-6.329133595,107.94092741,251.03297594839583,2,0.0,0
888c14cdb5fffff,2,JAWA BARAT,1,-7.21365133,107.90155150000001,366.5308496908222,2,0.0,0
888c14c60dfffff,2,JAWA BARAT,1,-7.482963445,107.9181371,345.71252181756654,2,0.0,0
888c1479ebfffff,2,JAWA BARAT,1,-6.921207615,107.60755420000001,604.563317864473,2,0.0,0
888c1479e9fffff,2,JAWA BARAT,1,-6.921788515,107.61661129999999,528.0518186440984,2,0.0,0
888c1479c9fffff,2,JAWA BARAT,1,-6.94354605,107.61126145,619.9307385395023,0,0.0,0
888c1479c7fffff,2,JAWA BARAT,1,-6.930145395,107.60131645,159.49002035374818,2,0.0,0
888c1479c5fffff,2,JAWA BARAT,1,-6.92905386,107.6114006,386.08200987789974,1,0.0,0
888c1479b9fffff,2,JAWA BARAT,1,-6.913054635,107.57835925,533.7848526537474,2,0.0,0
888c1479abfffff,2,JAWA BARAT,1,-6.90673777,107.59367044999999,819.8429113441658,1,250000.0,1
888c1479a5fffff,2,JAWA BARAT,1,-6.89066228,107.60174420000001,502.80080719390014,2,6727500.0,1
888c14799dfffff,2,JAWA BARAT,1,-6.92622529,107.5776616,517.4940396182393,2,0.0,0
888c14798dfffff,2,JAWA BARAT,1,-6.92384294,107.59901885,598.1076015923047,1,0.0,0
888c14798bfffff,2,JAWA BARAT,1,-6.93012624,107.58644724999999,526.6991337507992,0,0.0,0
888c16c74bfffff,2,JAWA BARAT,1,-6.4274898799999995,108.28299764,115.37823379776817,2,0.0,0
888c16c56dfffff,2,JAWA BARAT,1,-6.349932115,108.27814208000001,244.2666272064723,2,0.0,0
888c16c28dfffff,2,JAWA BARAT,1,-6.40747326,108.33789617,375.6622102655637,2,24000.0,1
888c16c1d1fffff,2,JAWA BARAT,1,-6.32879592,108.33315175,476.5488344046361,2,0.0,0
888c16c043fffff,2,JAWA BARAT,1,-6.37425533,108.37168597,453.2794887304496,2,0.0,0
888c16b6d1fffff,2,JAWA BARAT,1,-6.89451262,107.6189615,732.9321746832395,2,0.0,0
888c16a5b5fffff,2,JAWA BARAT,1,-6.647219505000001,107.52230672,741.98077804577,0,0.0,0
888c16a437fffff,2,JAWA BARAT,1,-6.696430355,107.536441205,865.3843500900712,2,0.0,0
888c1696a3fffff,2,JAWA BARAT,1,-6.8740854549999995,108.03487555999999,279.618074126113,2,0.0,0
888c1690a9fffff,2,JAWA BARAT,1,-6.78607445,108.17536415000001,698.9417458186649,2,0.0,0
888c168715fffff,2,JAWA BARAT,1,-6.739855715,108.00817301500001,420.99793964019807,2,0.0,0
888c1686bbfffff,2,JAWA BARAT,1,-6.77895715,107.91224385000001,830.1059550914393,2,0.0,0
888c168653fffff,2,JAWA BARAT,1,-6.808384085,107.973636765,472.00929009315763,2,0.0,0
888c168621fffff,2,JAWA BARAT,1,-6.772223685,107.99659975,345.49863411277914,2,0.0,0
888c1636e1fffff,2,JAWA BARAT,1,-6.509918505,107.48301383500001,869.3210811733258,2,0.0,0
888c1635b9fffff,2,JAWA BARAT,1,-6.40855058,107.4592141,659.7844548912175,2,0.0,0
888c1aca61fffff,2,LAMPUNG,1,-5.35160132,104.78998695,481.5712842515668,2,0.0,0
888c1aca45fffff,2,LAMPUNG,1,-5.36342396,104.78910748999999,586.0649179298348,2,0.0,0
888c1ac855fffff,2,LAMPUNG,1,-5.316962480000001,104.74364865,515.7523173229878,2,0.0,0
888c1ac763fffff,2,LAMPUNG,1,-5.493306445,104.61634925,648.2055777460989,1,0.0,0
888c1ac46dfffff,2,LAMPUNG,1,-5.49195516,104.575168085,741.4540488254847,1,0.0,0
888c1ac443fffff,2,LAMPUNG,1,-5.510326975,104.55321885000001,686.5767619544949,2,0.0,0
888c1ac43bfffff,2,LAMPUNG,1,-5.487327125,104.52556085,648.8710601520381,2,0.0,0
888c1a661bfffff,2,LAMPUNG,1,-5.168572695,103.94268,349.04978645423455,2,0.0,0
888c1a6619fffff,2,LAMPUNG,1,-5.167060435,103.95325174999999,634.9452921265387,1,0.0,0
888c1a2b35fffff,2,LAMPUNG,1,-5.232735775,103.9505803,620.9441187161334,1,0.0,0
888c1a1a09fffff,2,LAMPUNG,1,-5.4454542,104.4636431,597.5242536095776,2,0.0,0
888c16d563fffff,2,JAWA BARAT,1,-6.455189355,108.36236577,213.85635646147054,2,0.0,0
888c16d4d7fffff,2,JAWA BARAT,1,-6.51975914,108.24957124,342.4757869534319,2,0.0,0
888c16d427fffff,2,JAWA BARAT,1,-6.47728811,108.31992942,657.7271755057293,2,0.0,0
888c16d23dfffff,2,JAWA BARAT,1,-6.4994245500000005,108.48811515,75.24935747049052,2,0.0,0
